	Astro_0	Astro_1	Astro_2	Astro_3	Astro_4	Ext_Amy_1	Ext_Amy_2	Ext_ClauPyr	Ext_Hpc_1	Ext_Hpc_2	Ext_Hpc_3	Ext_Hpc_4	Ext_L23	Ext_L25	Ext_L56	Ext_L5_1	Ext_L5_2	Ext_L6	Ext_L6B	Ext_Pir	Ext_Thal_1	Ext_Thal_2	Ext_Unk_3	Inh_1	Inh_2	Inh_3	Inh_4	Inh_5	Inh_6	Inh_Lamp5	Inh_Meis2_1	Inh_Meis2_2	Inh_Meis2_3	Inh_Meis2_4	Inh_Pvalb	Inh_Sst	Inh_Vip	LowQ_2	Micro	Nb_1	Nb_2	OPC_1	OPC_2	Oligo_1	Oligo_2	Unk_1
Spotx1146	1.5274797e-10	1.5261954e-10	1.527672e-10	1.5264545e-10	0.011776188	1.5274709e-10	1.5259655e-10	1.525555e-10	1.5262915e-10	1.5264051e-10	1.527331e-10	0.026369471	0.11800308	1.5264369e-10	1.5262071e-10	0.28520626	1.527031e-10	0.0063089323	0.0036134513	1.5333558e-10	0.0027073408	1.5276835e-10	0.06765995	1.5263031e-10	1.5319436e-10	0.05745385	0.0098029375	0.010106358	1.5338734e-10	1.5265826e-10	0.15671924	0.014235378	0.049021617	1.5261983e-10	0.01093625	0.044151098	0.013539007	0.019865988	0.04322076	0.0305962	1.526932e-10	1.5276602e-10	0.0014926513	1.5270078e-10	0.017214138	1.5267952e-10
Spotx1147	0.06475757	0.07092608	0.0008108568	5.5533916e-10	5.549135e-10	5.5415195e-10	5.5433164e-10	5.5451777e-10	0.042866174	0.014057467	5.549156e-10	5.549834e-10	5.5498756e-10	0.031668738	0.011656479	5.5481614e-10	5.544787e-10	5.5478017e-10	0.005530445	5.5471877e-10	0.07809623	5.554165e-10	5.545538e-10	5.543528e-10	5.55013e-10	5.5441624e-10	5.548108e-10	5.54485e-10	5.5490285e-10	5.5465743e-10	0.080199026	5.550426e-10	0.023179423	5.543454e-10	0.35075665	0.001884796	5.545569e-10	0.0623631	0.12987123	5.5475585e-10	5.5477695e-10	5.5422594e-10	0.0030288713	5.543528e-10	0.028346796	5.548257e-10
Spotx1148	0.06234797	2.3385033e-10	2.3403324e-10	2.3342878e-10	0.02748788	0.022815967	2.3372188e-10	0.037475552	2.336011e-10	2.3363453e-10	2.3367555e-10	2.3373659e-10	2.3358954e-10	2.3374508e-10	0.06547268	2.3360155e-10	2.3405827e-10	2.3389402e-10	0.2038697	2.3391455e-10	0.06551297	2.337192e-10	0.13394335	2.3375266e-10	0.006759913	0.105420046	0.014783474	2.3396274e-10	0.015435455	2.3499228e-10	2.3349508e-10	0.0036113507	2.3373528e-10	0.01780713	0.07050071	2.33762e-10	0.054472707	0.022014374	0.014716183	0.018634537	0.0109747	2.3418284e-10	0.025943238	2.3364433e-10	2.3367241e-10	2.3387484e-10
Spotx1149	3.235177e-10	0.01931432	0.03100809	3.236955e-10	3.2287847e-10	0.064307876	0.23823053	3.2271777e-10	0.062380828	0.029568648	3.228723e-10	0.028726835	3.2283537e-10	0.020662786	3.228138e-10	3.2297207e-10	3.2337272e-10	3.2276642e-10	3.2287537e-10	0.011832837	0.009316905	3.2281072e-10	3.228957e-10	0.030703345	0.058201965	3.238196e-10	3.2444955e-10	3.227627e-10	0.004001377	3.227116e-10	3.2284272e-10	0.02602472	0.17078975	0.02360938	0.093034014	3.2324263e-10	0.0022683085	0.03930991	3.227516e-10	3.225399e-10	0.019437999	3.2287292e-10	3.2258604e-10	0.006049352	0.0112200985	3.2316372e-10
Spotx1150	2.7973032e-10	2.7970204e-10	0.10035788	2.798808e-10	2.7958735e-10	2.800309e-10	2.798963e-10	2.7978525e-10	2.7968605e-10	0.027905662	0.0066899597	2.7974953e-10	2.7963162e-10	2.7964123e-10	2.7954367e-10	2.7982797e-10	0.041059315	2.7972286e-10	2.8039965e-10	2.7957298e-10	2.7981678e-10	0.03521742	0.04912792	2.797079e-10	0.2236259	0.021782076	0.15333836	0.039767392	0.010763686	2.7967056e-10	2.7961936e-10	0.0026141417	2.7959537e-10	0.058921855	2.79805e-10	2.79908e-10	0.027133968	0.0038058367	2.7981997e-10	0.012105445	0.03536856	0.13344203	0.004145189	2.7958524e-10	0.0128273405	2.7986907e-10
Spotx1151	2.2110912e-10	2.1993603e-10	0.027149612	2.1990877e-10	0.030564768	2.1995786e-10	0.011225145	0.04240721	2.1997967e-10	2.2017613e-10	2.1989031e-10	2.2035257e-10	0.01187575	0.09931504	2.200254e-10	0.15588127	2.1983161e-10	2.203908e-10	2.1997505e-10	2.2007242e-10	2.1980394e-10	2.1990458e-10	0.10777564	0.026416054	2.2034921e-10	2.203345e-10	0.0569876	2.1986431e-10	0.03769973	2.1981149e-10	0.05938465	2.1976077e-10	2.1975112e-10	0.16548005	2.1982659e-10	2.202366e-10	0.009194337	0.03174087	0.010825635	0.009773039	0.016631706	0.06797279	2.1978927e-10	0.021699145	2.1995535e-10	2.1982742e-10
Spotx1152	1.0020764e-09	1.0015604e-09	0.12286857	0.031235373	1.0021051e-09	1.001486e-09	1.0020438e-09	1.0012148e-09	0.022474473	0.028563721	1.0016236e-09	1.0014076e-09	1.0013388e-09	0.12324609	1.0021375e-09	1.0021949e-09	1.0015184e-09	1.0021758e-09	1.0015853e-09	1.0023363e-09	0.059532505	1.0035396e-09	0.28053078	1.0021489e-09	1.0012492e-09	1.0021777e-09	1.0022025e-09	0.0071159382	0.007893709	1.0011422e-09	1.0027895e-09	0.115395226	0.12847432	1.0016388e-09	1.0021642e-09	1.0018643e-09	1.0013981e-09	1.0020477e-09	0.009864378	1.00322e-09	0.0028406756	0.04297796	1.0027609e-09	0.0022562628	0.014729948	1.0012319e-09
Spotx1153	3.7801928e-10	3.7785203e-10	0.0045437017	3.779212e-10	3.779724e-10	0.026841812	0.15132354	3.7772882e-10	3.7780445e-10	3.7802794e-10	0.03734914	0.029717969	3.777814e-10	3.7819956e-10	3.7846729e-10	0.031108113	3.7787368e-10	3.7950534e-10	0.003186466	0.009972554	3.7802503e-10	0.10329836	0.3435734	3.7798106e-10	3.7824502e-10	0.0803259	0.064805016	0.0015941685	3.7783976e-10	3.7755093e-10	3.7803008e-10	3.778441e-10	3.7777204e-10	3.793917e-10	0.05527332	3.7999998e-10	0.031482168	3.7761427e-10	0.0019100796	3.7779369e-10	0.02103631	3.7778933e-10	3.7773384e-10	0.0026578887	3.7793493e-10	3.7954223e-10
Spotx1154	1.723506e-10	1.7239565e-10	1.7252065e-10	1.725032e-10	1.7238908e-10	0.07076511	1.726217e-10	1.7264014e-10	1.7263191e-10	1.7291367e-10	0.014729041	0.0017843411	1.7257626e-10	0.15892762	0.026407896	1.7352686e-10	1.7262368e-10	0.013361339	1.7245387e-10	1.7250386e-10	0.017456027	0.00018059177	0.07520993	1.7285431e-10	1.7253052e-10	1.7290211e-10	1.7253052e-10	0.032610483	1.7266648e-10	0.005906756	1.7250255e-10	0.06101332	0.02915997	0.085966304	0.12469655	0.09262029	0.0077323876	0.024661621	0.0010638876	0.0054029645	1.7298295e-10	1.7259996e-10	1.725483e-10	0.01813016	1.7243576e-10	0.13221344
Spotx1155	0.09043689	2.194256e-10	2.1965547e-10	2.1953861e-10	2.1957337e-10	2.19498e-10	2.1939253e-10	2.1941178e-10	2.1996824e-10	0.020823237	0.0064270846	2.1941554e-10	0.012252808	2.2024574e-10	2.1973634e-10	2.1943732e-10	0.005064936	0.0145386895	0.015456538	2.1949759e-10	2.1939253e-10	0.0091196485	0.2681911	0.0642103	0.13997498	2.1985751e-10	0.05811012	0.016497115	0.048274644	0.016890172	2.1944191e-10	2.1981517e-10	0.10406453	0.027716966	0.018505875	2.1965506e-10	2.1941471e-10	2.1952062e-10	0.0072958968	0.046228264	2.1942767e-10	2.1929923e-10	2.1933855e-10	0.0099202115	2.1953024e-10	2.1968438e-10
Spotx1156	1.8174207e-10	1.8221655e-10	1.8167204e-10	0.02921827	0.014266081	1.8192517e-10	1.8184887e-10	0.07046006	0.02143023	0.24672239	1.8168834e-10	0.025262518	1.8179719e-10	0.058535267	1.8228363e-10	1.8274697e-10	1.8168521e-10	0.078236505	1.8172439e-10	1.8164537e-10	1.816925e-10	0.011053825	1.8183602e-10	0.049591333	1.8167552e-10	1.8185475e-10	1.8187626e-10	1.8200501e-10	1.8171849e-10	1.8167273e-10	0.038037047	1.8169873e-10	0.10133431	1.8166338e-10	0.118994206	0.08588432	1.8166166e-10	0.018539604	0.007119154	1.8172751e-10	0.012895162	0.00793282	1.8190922e-10	1.8164885e-10	1.8157749e-10	0.004486943
Spotx1157	1.761004e-10	0.01168422	0.03656768	1.7601243e-10	0.04611732	1.7551627e-10	1.763192e-10	1.756271e-10	1.7554874e-10	1.7553602e-10	1.7548546e-10	1.7556816e-10	1.7560901e-10	0.092359714	1.7551727e-10	0.18682624	0.030956252	1.7565022e-10	1.755896e-10	1.7548882e-10	1.7551358e-10	0.032948907	0.37746266	1.7564285e-10	1.7568172e-10	1.7567803e-10	0.03982405	0.012141915	1.7540581e-10	1.7553099e-10	1.7537939e-10	1.7543293e-10	1.7539478e-10	1.7542723e-10	0.0062659094	1.7572227e-10	1.7568441e-10	0.008238149	0.032812376	0.0004318471	0.004358953	1.755541e-10	1.754433e-10	0.081003785	1.7547742e-10	1.7545602e-10
Spotx1158	0.036990117	0.07452123	0.053349033	0.123364195	0.031015463	2.9190486e-10	2.9160602e-10	0.012995263	2.9180686e-10	2.915543e-10	2.9165498e-10	2.9185476e-10	2.9185865e-10	2.9217948e-10	0.03729966	2.9171396e-10	2.9183247e-10	2.9186312e-10	2.9188316e-10	2.9168334e-10	2.9179184e-10	0.03176668	0.028504526	2.9219005e-10	7.8459314e-05	2.9207417e-10	0.076765716	2.916316e-10	2.91867e-10	0.059282254	2.920452e-10	2.9201067e-10	0.25125453	2.9165054e-10	2.9198335e-10	2.919338e-10	2.9208364e-10	0.048027158	0.1009639	2.9199787e-10	0.020359274	2.9304173e-10	2.9159491e-10	0.004234819	0.00043423328	0.008793476
Spotx1159	3.8213915e-10	3.823367e-10	3.8215883e-10	0.015733246	3.8215298e-10	0.004051916	0.007798461	3.826037e-10	3.821151e-10	3.825709e-10	0.047195174	3.824016e-10	3.8232434e-10	0.019061318	3.8253145e-10	3.8255776e-10	3.8227185e-10	3.823309e-10	3.8215883e-10	0.025898945	3.820597e-10	3.8244174e-10	3.8204878e-10	3.8239067e-10	3.820976e-10	3.8241474e-10	3.8222442e-10	0.11904491	3.8232362e-10	0.004233317	0.06627158	0.064262345	0.22237137	0.0009578391	0.28692412	3.8246217e-10	3.830557e-10	3.8303377e-10	0.012918396	0.055910487	0.047366563	3.8233744e-10	3.8213332e-10	3.8231415e-10	3.8216613e-10	3.8243955e-10
Spotx1160	0.004748134	2.2626469e-10	0.00837565	2.2634497e-10	0.0015946713	2.2635231e-10	2.2645509e-10	0.006363759	2.2638168e-10	2.2652895e-10	2.263998e-10	2.2645984e-10	2.2648619e-10	2.2644472e-10	2.2642571e-10	2.2674726e-10	2.2645076e-10	2.2634196e-10	2.2644213e-10	2.265065e-10	0.03595453	0.06914741	0.43495592	2.2659681e-10	2.2661321e-10	2.2647151e-10	2.273865e-10	0.03118058	0.032261997	2.2631258e-10	2.264784e-10	2.263562e-10	2.2624096e-10	2.2637735e-10	2.264391e-10	2.2655963e-10	2.2645724e-10	0.018863512	0.007816862	0.011044895	2.2645767e-10	0.022084514	0.266844	2.2663915e-10	0.048763536	2.262785e-10
Spotx1161	0.023614172	3.679459e-10	3.677838e-10	0.08362023	3.6777825e-10	3.6779718e-10	3.677768e-10	0.0054771556	3.6780767e-10	3.680245e-10	3.680828e-10	3.6774805e-10	3.6757553e-10	0.01187462	0.094267964	3.6777825e-10	3.6764003e-10	0.0039339196	0.45755792	3.6789047e-10	0.013388191	3.6799924e-10	3.6783152e-10	3.6770456e-10	3.6770315e-10	3.6793327e-10	3.674977e-10	3.6766667e-10	3.6765688e-10	3.674816e-10	3.6756573e-10	3.6776207e-10	0.120506994	3.6872502e-10	3.6785397e-10	3.674865e-10	3.676197e-10	3.6756787e-10	3.6817194e-10	3.6839182e-10	3.6753067e-10	0.14234988	0.020162163	3.6774664e-10	3.6778805e-10	0.02324681
Spotx1162	0.012702505	1.9266662e-10	0.032238398	0.053407148	1.9255383e-10	1.92418e-10	1.9261887e-10	0.004657787	1.9261849e-10	1.9244516e-10	1.925421e-10	1.9267984e-10	1.9260085e-10	1.9263466e-10	0.040262595	1.9261666e-10	1.925678e-10	1.9266294e-10	0.48036247	1.9252153e-10	1.9261776e-10	1.9245912e-10	0.16966848	1.9260012e-10	0.09338559	1.9288282e-10	0.03850456	0.0036707576	0.049173556	1.9252887e-10	1.924323e-10	1.9246169e-10	1.9256377e-10	0.0040331506	1.9256229e-10	1.9275007e-10	1.9260343e-10	1.9272434e-10	0.0056794393	1.9276476e-10	1.923989e-10	1.9267031e-10	1.9243414e-10	0.01225353	1.9256853e-10	1.9255972e-10
Spotx1163	1.0896881e-09	0.021337371	1.0883505e-09	1.0892123e-09	0.088837594	1.0894866e-09	1.0896363e-09	0.06965617	0.009686901	1.0893868e-09	1.090626e-09	0.06696468	1.089711e-09	1.0882611e-09	1.08963e-09	1.0891271e-09	1.0892662e-09	1.0888301e-09	1.0888591e-09	1.0894616e-09	1.0885871e-09	1.0887699e-09	1.0888364e-09	0.10873815	1.0900103e-09	1.090025e-09	0.011687456	0.0038611752	1.0894056e-09	1.0912773e-09	1.0905635e-09	0.12193337	0.48201224	1.089125e-09	1.0888924e-09	1.0898462e-09	1.088882e-09	1.0893785e-09	1.0884356e-09	1.0885706e-09	0.0043815146	1.089017e-09	0.010239732	1.0890047e-09	0.00066358905	1.0930896e-09
Spotx1164	4.703022e-10	0.07397952	4.6832394e-10	0.00824602	0.0047272686	0.013877544	4.6766246e-10	0.09618343	4.680212e-10	4.6809173e-10	4.6758486e-10	4.6746446e-10	4.677749e-10	4.6782933e-10	4.6769993e-10	0.12616897	4.6752957e-10	4.681569e-10	0.01258108	0.029187763	0.048724268	0.08896382	0.067668244	4.677133e-10	0.032317415	4.6792126e-10	4.680426e-10	0.0144917155	0.019092128	0.008569453	4.675813e-10	0.124968566	0.078840345	4.6795334e-10	0.09532136	4.690605e-10	4.678079e-10	4.6888166e-10	4.6750465e-10	0.014060481	0.0035058113	0.014944075	0.0038890734	4.677187e-10	4.675555e-10	0.019691512
Spotx1165	3.1113775e-10	3.1137046e-10	3.1091055e-10	3.1106892e-10	0.0054117823	0.13216932	3.1166933e-10	3.111805e-10	3.1124578e-10	0.035925772	3.1137046e-10	3.1129802e-10	3.1169312e-10	0.009677847	3.1118463e-10	3.1248362e-10	3.1129566e-10	3.1159386e-10	3.1107839e-10	3.114465e-10	3.1101197e-10	0.008330682	0.25272623	3.1255276e-10	3.120548e-10	0.091545954	0.17046574	0.0110471025	0.0049491664	3.1091468e-10	3.1281097e-10	0.07064334	3.1135738e-10	0.06206294	0.09221901	3.1198696e-10	3.1108197e-10	3.110541e-10	0.04390498	0.008920248	3.1111816e-10	3.1117572e-10	3.1108732e-10	3.1114308e-10	3.1106773e-10	3.1116387e-10
Spotx1166	4.41629e-10	4.406404e-10	0.15228812	4.4083792e-10	0.0030202288	4.4031442e-10	4.4115678e-10	4.4093126e-10	4.405841e-10	4.4054627e-10	4.4019938e-10	4.4027748e-10	4.4082535e-10	0.022047544	4.4110543e-10	4.4090273e-10	4.4027665e-10	0.05592753	4.4103812e-10	4.408665e-10	4.4046142e-10	4.405194e-10	4.4052192e-10	4.4032028e-10	4.4083626e-10	4.4033285e-10	4.407211e-10	4.4032114e-10	4.4078582e-10	4.4130824e-10	4.4153556e-10	4.4077406e-10	0.2951362	0.17928007	0.19731642	0.016466802	0.022585785	4.4054377e-10	4.4047402e-10	4.4053283e-10	4.404295e-10	0.014473892	4.4083207e-10	0.04145743	4.4049417e-10	4.4051013e-10
Spotx1167	0.012145575	0.0004159878	0.011635748	0.025571624	2.674459e-10	2.6736685e-10	0.020349288	2.6702132e-10	2.6725724e-10	2.671497e-10	2.6704425e-10	2.6706512e-10	2.671543e-10	2.6702895e-10	2.6724856e-10	2.67085e-10	2.6731078e-10	2.67246e-10	2.672129e-10	2.671461e-10	2.6728425e-10	0.04442739	0.24338299	0.07802959	2.6750052e-10	0.08211099	0.059470907	0.05456353	0.04745882	2.669984e-10	0.0008862462	0.05317866	0.19072592	0.03209587	0.02212764	2.6745917e-10	2.67058e-10	2.6726998e-10	0.021423185	2.6747243e-10	2.6728425e-10	2.6699382e-10	2.670529e-10	2.672083e-10	2.670575e-10	2.6736838e-10
Spotx1168	3.2270622e-10	3.226656e-10	0.009810233	3.2309977e-10	0.023957297	0.094629094	3.2255545e-10	3.2371603e-10	0.10849353	3.2284844e-10	3.2274808e-10	3.2354935e-10	0.11072007	0.024394326	0.16528413	3.2253517e-10	3.22529e-10	0.033664368	3.2288971e-10	0.12499761	3.2226338e-10	3.2238817e-10	3.224718e-10	0.052464325	3.23199e-10	3.2235495e-10	3.227616e-10	0.03910959	0.06015482	0.05995024	3.2237094e-10	0.017063448	3.2234818e-10	0.014770259	3.2267114e-10	3.2229042e-10	3.2262315e-10	3.222068e-10	3.238383e-10	3.2267977e-10	0.05020551	3.222529e-10	0.0037125493	0.005815846	0.00080273487	3.2331124e-10
Spotx1169	3.103147e-10	3.1025493e-10	0.048451662	0.019846808	3.103147e-10	3.1039105e-10	0.032398514	3.1047515e-10	0.040803768	0.038098566	0.021164678	0.0895701	3.1043368e-10	3.106487e-10	3.1052844e-10	0.068550415	3.10705e-10	3.1084132e-10	3.103656e-10	3.1049407e-10	3.1050887e-10	0.013771235	0.42513233	3.1044672e-10	3.1097416e-10	3.1057165e-10	3.1070083e-10	0.072867155	0.04406972	3.1010702e-10	3.1034902e-10	3.105628e-10	3.1035613e-10	0.039212108	3.1036917e-10	3.1067596e-10	3.1028985e-10	3.1036027e-10	0.042464294	3.1047986e-10	3.1033304e-10	0.0021094724	3.1048225e-10	3.102478e-10	0.001489322	3.1051955e-10
Spotx1170	3.04219e-10	3.0403688e-10	3.0419697e-10	3.0402295e-10	3.0424863e-10	3.04421e-10	3.0447733e-10	3.0404324e-10	3.0588657e-10	0.3276576	0.011318879	0.013766105	3.0467426e-10	0.079898745	3.0469752e-10	0.03248598	3.04554e-10	3.044971e-10	3.0422598e-10	3.058475e-10	3.0415925e-10	3.0412795e-10	3.0396963e-10	0.07500259	0.031276293	3.0419756e-10	3.057985e-10	3.0417144e-10	3.0429853e-10	0.014795447	3.0427474e-10	3.045035e-10	0.25671065	3.0440012e-10	0.026123313	0.021489473	0.05876777	3.0434788e-10	3.0416042e-10	0.031320192	3.045058e-10	0.0028081734	0.008960606	0.0076182387	3.040891e-10	3.0448083e-10
Spotx1171	1.6188022e-10	1.6198985e-10	1.6188052e-10	1.6187773e-10	0.0007896694	0.018253537	1.6206371e-10	0.023414882	1.6268499e-10	0.018047916	0.03307157	1.621905e-10	1.6208226e-10	0.02936164	1.6207422e-10	0.0021762569	0.29679635	1.6242982e-10	1.6187589e-10	1.6212957e-10	0.12060624	0.008075618	0.16181755	1.6210731e-10	1.6196144e-10	1.6202137e-10	1.619673e-10	0.03184087	0.12634955	1.6193548e-10	0.004865055	1.6187002e-10	1.6209248e-10	0.08077836	1.6244499e-10	1.6202045e-10	1.6185088e-10	1.6207824e-10	0.022044333	0.015858378	1.6196947e-10	1.6240255e-10	0.0018348028	1.621036e-10	0.004017372	1.6217905e-10
Spotx1172	0.108248934	5.9865174e-10	6.014787e-10	5.9902405e-10	5.991578e-10	5.995727e-10	0.039987847	5.9911665e-10	5.987431e-10	5.987819e-10	5.9865973e-10	5.9924116e-10	5.994893e-10	5.987899e-10	5.9912697e-10	5.9896466e-10	5.989064e-10	5.9902067e-10	5.993487e-10	5.9882416e-10	5.9939664e-10	5.987157e-10	0.40586343	6.005937e-10	6.01753e-10	0.09867879	0.05183584	5.9869626e-10	0.015934257	0.02533621	5.991075e-10	0.033222906	5.9973176e-10	6.020664e-10	5.9928346e-10	5.9961053e-10	6.0191024e-10	0.03173858	5.987339e-10	5.9871796e-10	5.9901606e-10	5.988105e-10	0.17965306	0.009500168	5.992126e-10	5.98871e-10
Spotx1173	3.2360406e-10	0.021760676	0.0618662	3.2351455e-10	0.013050236	3.2322467e-10	3.232666e-10	0.003458056	3.2354297e-10	3.234905e-10	3.2362504e-10	3.237016e-10	3.234726e-10	3.2345718e-10	3.2327524e-10	3.232481e-10	3.2346953e-10	3.2338685e-10	3.2337144e-10	3.235454e-10	0.37723276	3.2366762e-10	0.35232177	3.2345288e-10	3.2400427e-10	3.237479e-10	3.2357195e-10	0.09712794	0.026414035	3.2351394e-10	3.233603e-10	3.234541e-10	3.2322897e-10	3.236059e-10	3.234325e-10	3.2341216e-10	3.234806e-10	3.234541e-10	0.007291438	0.026188008	3.2354602e-10	0.009719017	3.2339673e-10	3.23822e-10	0.0035698803	3.2362812e-10
Spotx1174	0.050175052	2.0262492e-10	2.0316322e-10	2.027471e-10	0.003562561	2.0272195e-10	2.0270184e-10	0.0075493045	0.0008536939	2.0299162e-10	2.0265971e-10	2.0287397e-10	2.0284997e-10	2.0258319e-10	2.0275596e-10	2.0272505e-10	2.0259362e-10	2.0270184e-10	2.0263227e-10	2.0258395e-10	0.12070198	0.039018363	2.035049e-10	0.05081872	0.10437361	2.0296491e-10	2.0305592e-10	2.0324734e-10	2.0267826e-10	2.0262955e-10	0.012763828	2.0336909e-10	0.12804857	2.0268753e-10	0.21626188	0.01907668	2.0359535e-10	0.18194564	0.007858133	2.0262222e-10	2.0282095e-10	2.0265661e-10	2.025774e-10	2.027173e-10	2.0265081e-10	0.056992065
Spotx1175	0.045623157	6.260787e-10	6.271483e-10	0.2078567	6.2601413e-10	6.258279e-10	6.2597955e-10	0.027275452	0.0038367044	6.2560473e-10	6.2555705e-10	6.2518246e-10	6.2584105e-10	6.252791e-10	6.255952e-10	6.252922e-10	6.2581357e-10	6.258208e-10	6.2584826e-10	6.2539596e-10	0.02203853	0.062457353	0.34816206	6.2526956e-10	6.2584826e-10	6.25489e-10	6.2536015e-10	6.257133e-10	6.25717e-10	0.022378929	0.04055123	6.258542e-10	6.2592936e-10	6.252481e-10	6.255272e-10	6.2567873e-10	6.258315e-10	6.255785e-10	6.2594613e-10	6.256334e-10	6.252302e-10	6.2589955e-10	0.2177249	6.25933e-10	6.2543887e-10	0.0020948958
Spotx1176	0.047660347	2.0777571e-10	2.0886802e-10	0.029089985	2.0784113e-10	2.0895607e-10	2.0778604e-10	2.0786053e-10	2.0772341e-10	2.0768261e-10	2.0762994e-10	2.077793e-10	0.08411348	0.14590743	2.0802078e-10	2.0776304e-10	2.0803904e-10	2.0800571e-10	2.0776858e-10	2.0821289e-10	0.077122025	2.0890667e-10	0.39499447	2.0793707e-10	2.0866016e-10	0.051737275	0.037588824	0.016349852	0.022327919	2.0780704e-10	2.0829113e-10	0.015013079	0.035640813	0.001190797	2.0778128e-10	2.077888e-10	2.0796406e-10	2.077361e-10	2.0782567e-10	2.0764934e-10	0.017111043	2.0773687e-10	0.021886088	2.0783279e-10	0.0022667053	2.0773687e-10
Spotx1177	3.596066e-10	3.5937897e-10	0.03965632	3.5992845e-10	0.007294801	3.5942144e-10	3.602423e-10	0.025145385	0.019588638	0.03833404	3.594228e-10	3.5922e-10	3.5938513e-10	0.090211324	3.594427e-10	3.6082337e-10	3.5947767e-10	3.593954e-10	3.5954553e-10	0.085684754	3.5918776e-10	0.019064957	0.1721431	3.6098033e-10	3.5978154e-10	3.596073e-10	0.02181026	0.07393671	0.0025736466	3.5926517e-10	0.020141143	0.041161887	3.6133024e-10	3.5935427e-10	3.5946876e-10	3.5980213e-10	0.023461351	0.0065561235	0.066436864	0.0512516	3.591384e-10	0.19554712	3.5944475e-10	3.5923572e-10	3.5998401e-10	3.5980074e-10
Spotx1178	0.0011879099	2.1733446e-10	0.044982113	0.029482251	2.1754389e-10	2.1784702e-10	2.1743604e-10	2.1725903e-10	2.1730752e-10	0.4870119	2.184945e-10	2.175219e-10	2.1730047e-10	2.1735685e-10	2.1740328e-10	2.1731954e-10	2.1731995e-10	2.1749492e-10	0.041571677	2.17641e-10	2.1779466e-10	2.1810312e-10	2.1743397e-10	2.1768876e-10	2.1848742e-10	0.007905695	2.1787734e-10	2.1761819e-10	2.1738752e-10	0.05211731	0.038336556	0.049004436	0.08824698	2.1737508e-10	0.022676475	0.005754611	0.025804719	2.1742111e-10	0.0033649073	0.009090688	2.1734192e-10	2.1753394e-10	2.1731372e-10	2.174688e-10	0.02211116	0.071350716
Spotx1179	0.016006326	2.3328028e-10	0.022823526	0.0021063085	2.3369356e-10	0.016809983	2.3378988e-10	0.024287058	0.021028968	0.010722393	2.3318508e-10	2.3391744e-10	2.339036e-10	0.063052535	2.3328878e-10	0.086911656	2.344168e-10	2.334147e-10	2.3330612e-10	0.0026603465	0.1356091	0.06979652	0.22328886	0.02840431	2.333279e-10	2.3381083e-10	2.3359195e-10	0.0015086925	2.333088e-10	0.002596946	2.332247e-10	2.3310284e-10	2.3323046e-10	0.027557805	0.0913358	0.090973936	2.3334973e-10	0.015177476	0.025457889	2.3350868e-10	0.004717533	2.3325358e-10	0.0039791916	0.0035663238	0.009620543	2.3339913e-10
Spotx1180	2.2492011e-10	2.2587582e-10	2.2487123e-10	0.046115782	0.008941641	2.2486736e-10	2.247876e-10	0.051086884	0.019506188	2.2507546e-10	2.2486393e-10	2.2476446e-10	2.2475416e-10	0.06385112	2.2500679e-10	0.29472327	2.248575e-10	2.2551765e-10	2.2501796e-10	2.2486263e-10	0.016854642	2.2492999e-10	0.059468698	2.2474561e-10	0.035379037	2.250377e-10	2.2524253e-10	2.2499178e-10	2.2482233e-10	0.056014966	2.2477002e-10	2.2485706e-10	2.2473101e-10	0.027618526	0.08918997	2.2474601e-10	0.0077054747	0.08460653	0.005049295	2.2487123e-10	0.05300533	0.053837977	0.0063645323	0.020680064	2.2502224e-10	2.2480305e-10
Spotx1181	2.3472374e-10	2.3481866e-10	0.07063375	2.3472643e-10	0.02779	0.048007682	2.3457428e-10	2.3486213e-10	2.346123e-10	0.025492694	0.0391228	2.3493563e-10	2.3489216e-10	0.015505771	0.009324353	2.3505484e-10	0.15494221	2.348635e-10	2.3453312e-10	2.3465035e-10	0.037640538	0.012449043	0.113930464	2.3445618e-10	0.027032156	2.3487376e-10	2.3467092e-10	2.3577731e-10	0.13990481	2.3458274e-10	2.357346e-10	0.014114121	0.14130867	2.3554178e-10	0.056960557	2.345367e-10	2.3496607e-10	0.0061944225	2.345823e-10	0.0063535636	0.018628921	0.031063808	0.0035995904	2.3515348e-10	2.3468033e-10	2.3504318e-10
Spotx1182	3.122079e-10	3.1274314e-10	3.1212455e-10	0.022701511	3.121954e-10	3.1212039e-10	3.1284217e-10	3.1291855e-10	3.122365e-10	0.06979678	3.1215075e-10	3.1232109e-10	3.124021e-10	3.1217043e-10	3.1231273e-10	3.1229724e-10	3.1225256e-10	0.0028249878	0.6514513	0.002267791	3.1202396e-10	3.1196803e-10	3.1217695e-10	3.124468e-10	0.06163389	3.1280575e-10	3.126352e-10	3.1238603e-10	3.121174e-10	0.0028444822	0.0349328	3.1218708e-10	3.1235564e-10	0.06021392	3.1260597e-10	3.1216443e-10	0.0028271119	0.014279557	0.0017005199	0.060642336	3.1255468e-10	3.1238723e-10	3.1227163e-10	3.119484e-10	0.011882916	3.1222697e-10
