ENSEMBL,mean_sample_effectsample_5705STDY8058280,mean_sample_effectsample_5705STDY8058281
ENSMUSG00000061904,0.03446699678897858,0.04452043026685715
ENSMUSG00000019961,0.006941543892025948,0.006179485935717821
ENSMUSG00000112117,0.024005498737096786,0.029532145708799362
ENSMUSG00000097201,0.0012233376037329435,0.0013333343667909503
ENSMUSG00000098040,0.00029756073490716517,0.0004867068200837821
ENSMUSG00000020014,0.008156162686645985,0.009040853008627892
ENSMUSG00000020015,0.04279041662812233,0.08104640245437622
ENSMUSG00000008398,0.013224506750702858,0.009382315911352634
ENSMUSG00000015889,0.006717989221215248,0.00693077128380537
ENSMUSG00000020018,0.0030679095070809126,0.0025004481431096792
ENSMUSG00000020019,0.003143266774713993,0.002302205190062523
ENSMUSG00000036112,0.05289791524410248,0.02142338827252388
ENSMUSG00000036099,0.040121402591466904,0.027469338849186897
ENSMUSG00000020021,0.005012039560824633,0.0027752118185162544
ENSMUSG00000005897,0.012383795343339443,0.011518428102135658
ENSMUSG00000020022,0.007854057475924492,0.01357321534305811
ENSMUSG00000020023,0.05320500209927559,0.04913856089115143
ENSMUSG00000086269,0.0035437424667179585,0.003262513317167759
ENSMUSG00000112477,0.00043355964589864016,0.00024274854513350874
ENSMUSG00000020024,0.027289792895317078,0.0318264365196228
ENSMUSG00000074785,0.011398754082620144,0.01195147167891264
ENSMUSG00000045867,0.01666906662285328,0.007968624122440815
ENSMUSG00000100550,0.0002396538038738072,0.0003908448270522058
ENSMUSG00000020027,0.007749337237328291,0.008622272871434689
ENSMUSG00000062981,0.010731257498264313,0.01666804775595665
ENSMUSG00000074781,0.015540508553385735,0.013984743505716324
ENSMUSG00000020029,0.014124339446425438,0.010394149459898472
ENSMUSG00000036499,0.035565879195928574,0.02125120349228382
ENSMUSG00000036478,0.0056429049000144005,0.005069582723081112
ENSMUSG00000019929,6.720337114529684e-05,0.00040298132807947695
ENSMUSG00000019936,0.0003011165536008775,0.0003414055099710822
ENSMUSG00000074776,0.009186702780425549,0.009147671982645988
ENSMUSG00000112497,0.0005724807851947844,0.0007351419189944863
ENSMUSG00000112874,0.0003727607836481184,0.00018755864584818482
ENSMUSG00000019943,0.2518380284309387,0.1625792682170868
ENSMUSG00000019952,0.00675356388092041,0.005192621145397425
ENSMUSG00000019966,0.014804637059569359,0.014325580559670925
ENSMUSG00000036676,0.00528098177164793,0.010742141865193844
ENSMUSG00000019971,0.018196629360318184,0.021712029352784157
ENSMUSG00000046567,0.005863081198185682,0.008777683600783348
ENSMUSG00000112104,0.0002434403431834653,0.00028310599736869335
ENSMUSG00000019888,0.12354148924350739,0.11919856071472168
ENSMUSG00000019890,0.0017705925274640322,0.0008015406201593578
ENSMUSG00000019892,0.003705460811033845,0.0064059896394610405
ENSMUSG00000019894,0.009105619974434376,0.006844296120107174
ENSMUSG00000036019,0.03798959404230118,0.06863879412412643
ENSMUSG00000036009,0.01032012514770031,0.018495498225092888
ENSMUSG00000019897,0.013003038242459297,0.016666753217577934
ENSMUSG00000053825,0.14455653727054596,0.13920466601848602
ENSMUSG00000112201,0.016140365973114967,0.02155905030667782
ENSMUSG00000112466,0.0013025880325585604,0.0007313466048799455
ENSMUSG00000019906,0.020435325801372528,0.021195754408836365
ENSMUSG00000035916,0.0016891687409952283,0.0031542405486106873
ENSMUSG00000019907,0.09362709522247314,0.12253008782863617
ENSMUSG00000035873,0.002224050462245941,0.0020953582134097815
ENSMUSG00000035864,0.4039333462715149,0.36756017804145813
ENSMUSG00000020181,0.2774197459220886,0.24868415296077728
ENSMUSG00000112398,9.657592454459518e-05,0.00011307065142318606
ENSMUSG00000020185,0.0002220889291493222,9.998530003940687e-05
ENSMUSG00000035798,0.047473352402448654,0.03465751186013222
ENSMUSG00000020189,0.050064459443092346,0.05065694451332092
ENSMUSG00000058799,0.023328544571995735,0.02712213806807995
ENSMUSG00000020205,0.006320621818304062,0.002895225305110216
ENSMUSG00000063334,0.004449857864528894,0.004098652396351099
ENSMUSG00000035681,0.10012708604335785,0.101059190928936
ENSMUSG00000074748,0.014789925888180733,0.0198809877038002
ENSMUSG00000050663,0.040944866836071014,0.03283262997865677
ENSMUSG00000089934,0.006274727638810873,0.005528109613806009
ENSMUSG00000020130,0.014163894578814507,0.00930581334978342
ENSMUSG00000020132,0.03215387091040611,0.013183336704969406
ENSMUSG00000069520,0.005603938829153776,0.014204462990164757
ENSMUSG00000020137,0.011154279112815857,0.011973141692578793
ENSMUSG00000034163,0.06561241298913956,0.031037231907248497
ENSMUSG00000020140,0.0020109107717871666,0.0021681985817849636
ENSMUSG00000092210,0.0021042143926024437,0.003430944634601474
ENSMUSG00000020151,0.021988362073898315,0.020704952999949455
ENSMUSG00000020154,0.0008820390212349594,0.0011437234934419394
ENSMUSG00000054934,0.014799145050346851,0.00949149951338768
ENSMUSG00000085837,0.0015891912626102567,0.0024553867988288403
ENSMUSG00000020166,0.04445033147931099,0.058902498334646225
ENSMUSG00000064181,0.010412107221782207,0.014453946612775326
ENSMUSG00000034024,0.010560779832303524,0.008181793615221977
ENSMUSG00000020170,0.03481239825487137,0.04040051996707916
ENSMUSG00000020171,0.004495013505220413,0.006659745704382658
ENSMUSG00000069516,4.823878043680452e-05,0.00028886491782031953
ENSMUSG00000055531,0.04846051707863808,0.055675726383924484
ENSMUSG00000020183,0.0040854234248399734,0.008086670190095901
ENSMUSG00000020184,0.014482722617685795,0.016181493178009987
ENSMUSG00000060181,0.005332590080797672,0.0021107401698827744
ENSMUSG00000052798,0.008277109824120998,0.004527316428720951
ENSMUSG00000052681,0.012052475474774837,0.02827814780175686
ENSMUSG00000020212,0.0028102623764425516,0.004786023870110512
ENSMUSG00000028630,0.0021823246497660875,0.002338239923119545
ENSMUSG00000020114,0.011925654485821724,0.005900112446397543
ENSMUSG00000100558,0.00021140945318620652,0.0002093118237098679
ENSMUSG00000085454,0.0011968837352469563,0.000977397314272821
ENSMUSG00000034813,0.1217772513628006,0.11097563058137894
ENSMUSG00000112555,0.007048796862363815,0.005105632357299328
ENSMUSG00000084764,0.013052680529654026,0.012374203652143478
ENSMUSG00000085418,0.004415666684508324,0.0035506943240761757
ENSMUSG00000020225,0.008834677748382092,0.018974103033542633
ENSMUSG00000020224,0.008319194428622723,0.004262056667357683
ENSMUSG00000056758,0.00027029780903831124,0.0001353907136945054
ENSMUSG00000051236,0.008566869422793388,0.011689333245158195
ENSMUSG00000087480,0.002463703276589513,0.0022866965737193823
ENSMUSG00000048661,0.017048509791493416,0.017491895705461502
ENSMUSG00000052302,0.01292739249765873,0.010487668216228485
ENSMUSG00000034707,0.020776858553290367,0.01020272821187973
ENSMUSG00000025795,0.016632210463285446,0.010009149089455605
ENSMUSG00000112527,0.002911664778366685,0.0033698701299726963
ENSMUSG00000020115,0.01259162463247776,0.025971798226237297
ENSMUSG00000034667,0.009020200930535793,0.019788352772593498
ENSMUSG00000020121,0.031002787873148918,0.029273923486471176
ENSMUSG00000034620,0.0179432425647974,0.020262932404875755
ENSMUSG00000112774,0.0005098851979710162,0.0003428467025514692
ENSMUSG00000034613,0.060838326811790466,0.057858556509017944
ENSMUSG00000034602,0.035199057310819626,0.035947199910879135
ENSMUSG00000020124,0.049828510731458664,0.04357656463980675
ENSMUSG00000044071,0.07967212796211243,0.06541875004768372
ENSMUSG00000020102,0.03528210148215294,0.026367006823420525
ENSMUSG00000020105,0.0014591682702302933,0.0013816643040627241
ENSMUSG00000025436,0.007111286278814077,0.0021340257953852415
ENSMUSG00000078429,0.013486243784427643,0.009335173293948174
ENSMUSG00000040521,0.007412017323076725,0.006985236890614033
ENSMUSG00000006732,0.004426588770002127,0.004830910358577967
ENSMUSG00000006728,0.002496815286576748,0.003990291617810726
ENSMUSG00000006736,0.0026786443777382374,0.00666551198810339
ENSMUSG00000025422,0.01099815871566534,0.007233996409922838
ENSMUSG00000040462,0.020288215950131416,0.030883142724633217
ENSMUSG00000006731,0.006275493651628494,0.004268943332135677
ENSMUSG00000040441,0.003095545805990696,0.0019595318008214235
ENSMUSG00000019467,0.0221817996352911,0.014585158787667751
ENSMUSG00000040415,0.031027959659695625,0.030998745933175087
ENSMUSG00000025417,0.011315188370645046,0.012971052899956703
ENSMUSG00000074657,0.0450933501124382,0.023648548871278763
ENSMUSG00000025410,0.02055244892835617,0.024421043694019318
ENSMUSG00000025409,0.009799701161682606,0.009997625835239887
ENSMUSG00000025408,0.0022158657666295767,0.0037358251865953207
ENSMUSG00000040354,0.0031834591645747423,0.004822516813874245
ENSMUSG00000025404,0.12050071358680725,0.1081758588552475
ENSMUSG00000040287,0.002777945715934038,0.0025357294362038374
ENSMUSG00000040249,0.02404043637216091,0.02046056278049946
ENSMUSG00000025402,0.0033487111795693636,0.003536670934408903
ENSMUSG00000040195,0.0030767610296607018,0.007017794996500015
ENSMUSG00000025400,0.004419407341629267,0.0015637364704161882
ENSMUSG00000025395,0.003511125221848488,0.0038003434892743826
ENSMUSG00000061315,0.015365813858807087,0.012622439302504063
ENSMUSG00000071072,0.020086994394659996,0.027610238641500473
ENSMUSG00000025393,0.024835804477334023,0.04560182988643646
ENSMUSG00000040054,0.032397739589214325,0.02425263077020645
ENSMUSG00000040043,0.004366439301520586,0.007391662802547216
ENSMUSG00000044005,0.008550092577934265,0.0068645174615085125
ENSMUSG00000040033,0.014210892841219902,0.013326809741556644
ENSMUSG00000005682,0.00908598955720663,0.00781303271651268
ENSMUSG00000025381,0.004954505246132612,0.006376382429152727
ENSMUSG00000005683,0.01581081748008728,0.021440500393509865
ENSMUSG00000039914,0.011315603740513325,0.00963595975190401
ENSMUSG00000014498,0.029253559187054634,0.018060259521007538
ENSMUSG00000090761,0.011877767741680145,0.0031056541483849287
ENSMUSG00000025374,0.0072677549906075,0.006380049977451563
ENSMUSG00000025373,0.016125110909342766,0.008231774903833866
ENSMUSG00000025369,0.04993434250354767,0.026989849284291267
ENSMUSG00000090841,0.011050616391003132,0.031506627798080444
ENSMUSG00000097353,0.003593646688386798,0.007149564102292061
ENSMUSG00000025366,0.0020405417308211327,0.002294346457347274
ENSMUSG00000093674,0.029651053249835968,0.030384335666894913
ENSMUSG00000025364,0.0056285494938492775,0.008245705626904964
ENSMUSG00000018166,0.0026774134021252394,0.003158411243930459
ENSMUSG00000025362,0.009813621640205383,0.008381392806768417
ENSMUSG00000002578,0.004032566212117672,0.004232683684676886
ENSMUSG00000112365,0.0022785442415624857,0.002343012485653162
ENSMUSG00000000711,0.01073231641203165,0.0462043397128582
ENSMUSG00000025357,0.004386845510452986,0.005324467085301876
ENSMUSG00000064030,0.0041554998606443405,0.0038697829004377127
ENSMUSG00000025354,0.003193382639437914,0.0026863061357289553
ENSMUSG00000078427,0.028387349098920822,0.040687642991542816
ENSMUSG00000025353,0.00976568553596735,0.011293363757431507
ENSMUSG00000025351,0.0027109768707305193,0.0020238577853888273
ENSMUSG00000034833,0.001159745268523693,0.0015347976004704833
ENSMUSG00000092048,0.002271789824590087,0.0014869016595184803
ENSMUSG00000091511,0.008101123385131359,0.009599934332072735
ENSMUSG00000005534,0.03868503496050835,0.03206859529018402
ENSMUSG00000004568,0.018574560061097145,0.013124032877385616
ENSMUSG00000004567,0.005851001478731632,0.004878228064626455
ENSMUSG00000004565,0.009208403527736664,0.00715980539098382
ENSMUSG00000044433,0.0028554543387144804,0.0022639972157776356
ENSMUSG00000087687,0.018531303852796555,0.0062056006863713264
ENSMUSG00000004626,0.002393163740634918,0.0031800365541130304
ENSMUSG00000089665,0.005060122814029455,0.001417160383425653
ENSMUSG00000040236,0.003529056441038847,0.004386147018522024
ENSMUSG00000086805,0.03166953846812248,0.04766377434134483
ENSMUSG00000011832,0.027507657185196877,0.02195046842098236
ENSMUSG00000011837,0.0020779401529580355,0.0025410782545804977
ENSMUSG00000048644,0.00842318870127201,0.006033612880855799
ENSMUSG00000002949,0.023800628259778023,0.01867332123219967
ENSMUSG00000040028,0.030076254159212112,0.030835554003715515
ENSMUSG00000023235,0.018933948129415512,0.01703445240855217
ENSMUSG00000008206,0.019206317141652107,0.017582736909389496
ENSMUSG00000058748,0.006275984458625317,0.008001986891031265
ENSMUSG00000001300,0.005518377758562565,0.006209211889654398
ENSMUSG00000040459,0.17337752878665924,0.17340214550495148
ENSMUSG00000079157,0.33189019560813904,0.30873772501945496
ENSMUSG00000039057,0.023914499208331108,0.019043343141674995
ENSMUSG00000038894,0.00837076548486948,0.01027360837906599
ENSMUSG00000085573,0.0026610884815454483,0.003066008212044835
ENSMUSG00000031502,0.007822953164577484,0.006706892047077417
ENSMUSG00000031503,0.011838498525321484,0.011759270913898945
ENSMUSG00000031505,0.023574749007821083,0.019393829628825188
ENSMUSG00000056228,0.008146131411194801,0.007656597066670656
ENSMUSG00000045969,0.002986716805025935,0.003951406106352806
ENSMUSG00000031508,0.020548930391669273,0.01920149475336075
ENSMUSG00000031509,0.00561074074357748,0.00671307323500514
ENSMUSG00000031511,0.03251514211297035,0.024392815306782722
ENSMUSG00000110002,0.0016581198433414102,0.0014223806792870164
ENSMUSG00000109995,0.0005710069672204554,0.0008179257856681943
ENSMUSG00000000759,0.00874564703553915,0.015263301320374012
ENSMUSG00000031441,0.01754780113697052,0.015640325844287872
ENSMUSG00000085465,0.005217702127993107,0.0037626454140990973
ENSMUSG00000031442,0.021021921187639236,0.016190893948078156
ENSMUSG00000079146,0.00011861154780490324,7.238551188493147e-05
ENSMUSG00000038542,0.011094735004007816,0.004148315172642469
ENSMUSG00000031446,0.020912861451506615,0.01711110584437847
ENSMUSG00000031447,0.023267002776265144,0.055128272622823715
ENSMUSG00000038506,0.02135382406413555,0.019251417368650436
ENSMUSG00000038497,0.014642097055912018,0.008196491748094559
ENSMUSG00000038482,0.014105736277997494,0.014185016974806786
ENSMUSG00000031451,0.010351070202887058,0.013969562016427517
ENSMUSG00000031453,0.02942233346402645,0.014027406461536884
ENSMUSG00000038416,0.007568524684756994,0.009701787494122982
ENSMUSG00000038398,0.005513604264706373,0.007235804107040167
ENSMUSG00000047710,0.0063334377482533455,0.008900899440050125
ENSMUSG00000031458,0.002995655406266451,0.0032453325111418962
ENSMUSG00000038365,0.007044270634651184,0.015774665400385857
ENSMUSG00000051978,0.007343228440731764,0.004020913038402796
ENSMUSG00000047495,0.1962163895368576,0.16730931401252747
ENSMUSG00000071176,0.012156826443970203,0.012743755243718624
ENSMUSG00000055675,0.012008242309093475,0.006867296993732452
ENSMUSG00000060924,0.550010621547699,0.5324015617370605
ENSMUSG00000039842,0.01791474036872387,0.017736108973622322
ENSMUSG00000087300,0.003691930091008544,0.003126518800854683
ENSMUSG00000031465,0.02027222141623497,0.01885080151259899
ENSMUSG00000031467,0.016112366691231728,0.0186440572142601
ENSMUSG00000097230,0.005139136221259832,0.0027662040665745735
ENSMUSG00000097263,0.29360178112983704,0.2881670892238617
ENSMUSG00000063362,0.006217086222022772,0.005984230432659388
ENSMUSG00000037725,0.0003390719066374004,0.00014050239406060427
ENSMUSG00000031479,0.00723727373406291,0.006315147504210472
ENSMUSG00000031533,0.004530938342213631,0.004572732839733362
ENSMUSG00000031534,0.007327900733798742,0.0101122185587883
ENSMUSG00000037656,0.02391386404633522,0.02946409583091736
ENSMUSG00000008892,0.010720526799559593,0.025049913674592972
ENSMUSG00000031536,0.05742017179727554,0.047317661345005035
ENSMUSG00000097839,0.01878361962735653,0.02531505934894085
ENSMUSG00000031537,0.013484025374054909,0.015764903277158737
ENSMUSG00000031538,0.004891614429652691,0.005930586718022823
ENSMUSG00000031539,0.011280795559287071,0.011760970577597618
ENSMUSG00000031540,0.022729048505425453,0.02333429455757141
ENSMUSG00000031543,0.018221478909254074,0.01298554614186287
ENSMUSG00000031545,0.0070759085938334465,0.010126298293471336
ENSMUSG00000015341,0.015272059477865696,0.009268105961382389
ENSMUSG00000031548,0.00011082150012953207,0.0006171013810671866
ENSMUSG00000037492,0.05912560597062111,0.05473845452070236
ENSMUSG00000031552,0.0016067760298028588,0.0011720656184479594
ENSMUSG00000037437,0.0025695597287267447,0.004324884619563818
ENSMUSG00000031555,0.008104068227112293,0.01135525107383728
ENSMUSG00000031556,0.007967381738126278,0.017218640074133873
ENSMUSG00000031557,0.0022445786744356155,0.003582944395020604
ENSMUSG00000065954,0.09379449486732483,0.06814791262149811
ENSMUSG00000110063,0.0005996675463393331,0.0002843572001438588
ENSMUSG00000031565,0.016324106603860855,0.008722973056137562
ENSMUSG00000037363,0.01737348362803459,0.021058958023786545
ENSMUSG00000054823,0.1330714225769043,0.09055189788341522
ENSMUSG00000031570,0.006389469839632511,0.007187889888882637
ENSMUSG00000061313,0.05189700424671173,0.05694545432925224
ENSMUSG00000091514,0.006911118980497122,0.004575002938508987
ENSMUSG00000037316,0.010071737691760063,0.01361283753067255
ENSMUSG00000037296,0.01168779470026493,0.008874332532286644
ENSMUSG00000031574,0.006369991693645716,0.009394322521984577
ENSMUSG00000031575,0.012972216121852398,0.009673558175563812
ENSMUSG00000037260,0.016342254355549812,0.0074752215296030045
ENSMUSG00000015994,0.014130868017673492,0.009227040223777294
ENSMUSG00000037234,0.06252744048833847,0.07613295316696167
ENSMUSG00000110183,0.007232527248561382,0.010656004771590233
ENSMUSG00000085437,0.0031068450771272182,0.008346606977283955
ENSMUSG00000109850,0.009348399005830288,0.004970034584403038
ENSMUSG00000031483,0.002772559644654393,0.0064911385998129845
ENSMUSG00000031485,0.014381607994437218,0.020421920344233513
ENSMUSG00000031487,0.004283633083105087,0.0027023220900446177
ENSMUSG00000063626,0.13709376752376556,0.13578161597251892
ENSMUSG00000039661,0.004540108144283295,0.004836018197238445
ENSMUSG00000039328,0.002594346646219492,0.0020546638406813145
ENSMUSG00000031577,0.00426130834966898,0.0022690831683576107
ENSMUSG00000031578,0.00785489659756422,0.010311049409210682
ENSMUSG00000109605,3.875813854392618e-05,7.358418952208012e-05
ENSMUSG00000062991,0.41787758469581604,0.39687079191207886
ENSMUSG00000110214,0.00015301858366001397,0.00011427885328885168
ENSMUSG00000031583,0.015087197534739971,0.02565591223537922
ENSMUSG00000049184,0.022395797073841095,0.02846142090857029
ENSMUSG00000009628,0.00183058250695467,0.0012207799591124058
ENSMUSG00000009630,0.012508257292211056,0.006117600481957197
ENSMUSG00000052906,0.002683167112991214,0.0042932769283652306
ENSMUSG00000031584,0.013714822940528393,0.0048565431497991085
ENSMUSG00000031585,0.007906215265393257,0.01219807006418705
ENSMUSG00000094500,0.0029322421178221703,0.007069909013807774
ENSMUSG00000097442,4.918992271996103e-05,0.00017008217400871217
ENSMUSG00000031516,0.011757033877074718,0.010883079841732979
ENSMUSG00000031513,0.0067794048227369785,0.0056197806261479855
ENSMUSG00000031532,0.020281264558434486,0.058139197528362274
ENSMUSG00000031529,0.037736013531684875,0.03405196592211723
ENSMUSG00000031527,0.0029020728543400764,0.00428870739415288
ENSMUSG00000070056,0.013997412286698818,0.012158049270510674
ENSMUSG00000109372,0.0031558445189148188,0.0027000191621482372
ENSMUSG00000050271,0.007119918242096901,0.009863327257335186
ENSMUSG00000039633,0.010631267912685871,0.006606239825487137
ENSMUSG00000039620,0.00597270205616951,0.0031692327465862036
ENSMUSG00000031523,0.056454405188560486,0.05052117258310318
ENSMUSG00000039539,0.23757535219192505,0.22305479645729065
ENSMUSG00000039530,0.050734180957078934,0.038651302456855774
ENSMUSG00000025044,4.877557876170613e-05,6.524982745759189e-05
ENSMUSG00000039478,0.04897662624716759,0.03519478440284729
ENSMUSG00000039470,0.030190004035830498,0.03497396409511566
ENSMUSG00000031601,0.020844824612140656,0.02648070640861988
ENSMUSG00000031600,0.024554653093218803,0.018120797351002693
ENSMUSG00000039431,0.019025741145014763,0.01626880280673504
ENSMUSG00000031596,0.0018274766625836492,0.001182008651085198
ENSMUSG00000045636,0.013485516421496868,0.008356048725545406
ENSMUSG00000084960,0.01923396997153759,0.024861551821231842
ENSMUSG00000085672,0.0017227557254955173,0.001121916458941996
ENSMUSG00000031592,0.09404165297746658,0.07375587522983551
ENSMUSG00000031591,0.024609776213765144,0.023340683430433273
ENSMUSG00000031590,0.013212624937295914,0.009468219242990017
ENSMUSG00000102046,0.0037504432257264853,0.002260856796056032
ENSMUSG00000070047,0.007670509163290262,0.0049790628254413605
ENSMUSG00000054764,8.385357796214521e-05,9.211718861479312e-05
ENSMUSG00000031626,0.10205773264169693,0.09583307802677155
ENSMUSG00000084954,0.027180276811122894,0.025687089189887047
ENSMUSG00000085440,0.10594969987869263,0.10310113430023193
ENSMUSG00000031636,0.00022494333097711205,0.0004192185297142714
ENSMUSG00000071103,0.004999198950827122,0.00906168669462204
ENSMUSG00000031634,0.012067403644323349,0.011284158565104008
ENSMUSG00000038291,0.0171393770724535,0.015151196159422398
ENSMUSG00000031631,0.010841726325452328,0.014559308998286724
ENSMUSG00000031633,0.032697319984436035,0.08911149948835373
ENSMUSG00000018796,0.021659746766090393,0.011942556127905846
ENSMUSG00000031629,0.0016643903218209743,0.002400356810539961
ENSMUSG00000038225,0.00268200202845037,0.0031700292602181435
ENSMUSG00000031627,0.0423283688724041,0.03822833672165871
ENSMUSG00000109751,0.003088854718953371,0.002053227974101901
ENSMUSG00000038173,0.007134174462407827,0.008078541606664658
ENSMUSG00000109888,0.0004847755772061646,0.0006815463420934975
ENSMUSG00000110264,0.00691570108756423,0.007266680710017681
ENSMUSG00000038143,0.1042153462767601,0.09308698773384094
ENSMUSG00000038102,0.017292296513915062,0.00815848633646965
ENSMUSG00000031568,0.004482947289943695,0.005103042349219322
ENSMUSG00000063049,0.004840798210352659,0.005642421077936888
ENSMUSG00000038069,0.0046799061819911,0.009052949026226997
ENSMUSG00000031563,0.012473086826503277,0.024481792002916336
ENSMUSG00000031561,0.06928718090057373,0.0705232322216034
ENSMUSG00000031559,0.03190777823328972,0.0377473384141922
ENSMUSG00000109907,0.015693852677941322,0.016189929097890854
ENSMUSG00000110375,0.006921715568751097,0.006996460724622011
ENSMUSG00000109838,0.004140973091125488,0.0030860279221087694
ENSMUSG00000110281,0.014950228855013847,0.01561586745083332
ENSMUSG00000110246,0.02711489051580429,0.023357678204774857
ENSMUSG00000109823,0.0003207267727702856,0.00019103514205198735
ENSMUSG00000039396,5.993813829263672e-05,0.00023055150813888758
ENSMUSG00000031520,0.001310607884079218,0.002076626755297184
ENSMUSG00000054408,0.004032948520034552,0.007290166802704334
ENSMUSG00000039375,0.07214125990867615,0.0825166180729866
ENSMUSG00000031517,0.08546758443117142,0.10142562538385391
ENSMUSG00000038257,0.004762832075357437,0.005532128270715475
ENSMUSG00000031613,0.0009942647302523255,0.001413490273989737
ENSMUSG00000038215,0.005277175921946764,0.00856107845902443
ENSMUSG00000038206,0.01160885114222765,0.008896864950656891
ENSMUSG00000031610,0.0020082604605704546,0.0014204672770574689
ENSMUSG00000031608,0.022687556222081184,0.01945773884654045
ENSMUSG00000110162,0.001246690284460783,0.0025591684971004725
ENSMUSG00000096914,0.1857358068227768,0.18879836797714233
ENSMUSG00000097695,0.06221089884638786,0.06531761586666107
ENSMUSG00000110406,0.00028002687031403184,0.00040572730358690023
ENSMUSG00000109966,0.0009230516152456403,0.0008028093725442886
ENSMUSG00000031647,0.009724867530167103,0.007529659196734428
ENSMUSG00000038005,0.017045535147190094,0.016752613708376884
ENSMUSG00000004319,0.05866069346666336,0.03566088154911995
ENSMUSG00000031644,0.02861221693456173,0.03863793611526489
ENSMUSG00000086681,0.005126502364873886,0.008482605218887329
ENSMUSG00000031642,0.03691372275352478,0.029972516000270844
ENSMUSG00000058056,0.003701962297782302,0.005035470239818096
ENSMUSG00000054162,0.08710497617721558,0.07793892174959183
ENSMUSG00000053626,0.004375937860459089,0.0030138790607452393
ENSMUSG00000037852,0.09616614878177643,0.08466913551092148
ENSMUSG00000031604,0.01695689558982849,0.020154444500803947
ENSMUSG00000031605,0.0763019397854805,0.06426804512739182
ENSMUSG00000109854,0.009602819569408894,0.018435953184962273
ENSMUSG00000025521,0.006759917363524437,0.005606306251138449
ENSMUSG00000036469,0.11439362913370132,0.1264205127954483
ENSMUSG00000025591,0.0057664904743433,0.009610189124941826
ENSMUSG00000044014,0.0026755081489682198,0.0019193708430975676
ENSMUSG00000036437,0.002029984723776579,0.0031265676952898502
ENSMUSG00000014907,0.005738851614296436,0.004047667607665062
ENSMUSG00000110468,0.000804648210760206,0.0008185462211258709
ENSMUSG00000030465,0.07100782543420792,0.08686909079551697
ENSMUSG00000087266,0.006020068656653166,0.0033716075122356415
ENSMUSG00000036356,0.024841448292136192,0.025178955867886543
ENSMUSG00000031864,0.01566091552376747,0.022578293457627296
ENSMUSG00000089995,5.0187863962491974e-05,0.00010559897782513872
ENSMUSG00000006273,0.031189456582069397,0.03356902673840523
ENSMUSG00000036306,0.013250449672341347,0.010475283488631248
ENSMUSG00000059897,0.0024481944274157286,0.002741724718362093
ENSMUSG00000079038,0.021247079595923424,0.010823487304151058
ENSMUSG00000060427,0.004014008678495884,0.004218983463943005
ENSMUSG00000092544,0.004008423537015915,0.003690896788612008
ENSMUSG00000043090,0.003911855164915323,0.003347049467265606
ENSMUSG00000031862,0.011202523484826088,0.00709363492205739
ENSMUSG00000036246,0.00305239949375391,0.0030292998999357224
ENSMUSG00000031860,0.008019084110856056,0.007699586916714907
ENSMUSG00000048967,0.005862443707883358,0.004472457338124514
ENSMUSG00000036180,0.01305120438337326,0.007960177958011627
ENSMUSG00000031858,0.028417950496077538,0.033231016248464584
ENSMUSG00000011306,0.019521255046129227,0.016471566632390022
ENSMUSG00000002341,0.014809015206992626,0.011211629956960678
ENSMUSG00000071078,0.006448312662541866,0.012838233262300491
ENSMUSG00000079033,0.003191622905433178,0.0016965281683951616
ENSMUSG00000002342,0.00704816123470664,0.005437018815428019
ENSMUSG00000002346,0.013359029777348042,0.00956510379910469
ENSMUSG00000002343,0.0074869180098176,0.005712983664125204
ENSMUSG00000036054,0.026902303099632263,0.01664118282496929
ENSMUSG00000003573,0.002555858576670289,0.0027101393789052963
ENSMUSG00000057788,0.009010721929371357,0.0037047259975224733
ENSMUSG00000055681,0.010447915643453598,0.01025785505771637
ENSMUSG00000087408,0.006967472843825817,0.005199125036597252
ENSMUSG00000058301,0.010873831808567047,0.005049681290984154
ENSMUSG00000031849,0.002132658613845706,0.001615792978554964
ENSMUSG00000003575,0.02813512645661831,0.01619277149438858
ENSMUSG00000055707,0.008340293541550636,0.014023962430655956
ENSMUSG00000035964,0.019711283966898918,0.019182246178388596
ENSMUSG00000007888,0.00104776700027287,0.0009310340974479914
ENSMUSG00000058833,0.003290012013167143,0.006359263323247433
ENSMUSG00000055553,0.009867683053016663,0.013898871839046478
ENSMUSG00000019428,0.014804234728217125,0.011311681941151619
ENSMUSG00000070002,0.013861351646482944,0.010614875704050064
ENSMUSG00000019139,0.0036103639286011457,0.0025452764239162207
ENSMUSG00000070003,0.024802856147289276,0.02825968712568283
ENSMUSG00000031848,0.005505898501724005,0.008218623697757721
ENSMUSG00000071076,0.011810587719082832,0.02641652710735798
ENSMUSG00000031840,0.021564992144703865,0.026468902826309204
ENSMUSG00000031834,0.006595223676413298,0.00552188977599144
ENSMUSG00000031833,0.05894482880830765,0.040789131075143814
ENSMUSG00000007721,0.003624645061790943,0.005489702802151442
ENSMUSG00000045128,0.0037639481015503407,0.00998223852366209
ENSMUSG00000019261,0.010357779450714588,0.007069295737892389
ENSMUSG00000101854,0.0038554000202566385,0.005933689419180155
ENSMUSG00000110554,0.0027923204470425844,0.001706095994450152
ENSMUSG00000004677,0.04726019874215126,0.026332972571253777
ENSMUSG00000002395,0.006421954371035099,0.006626908667385578
ENSMUSG00000002396,0.004861742723733187,0.007696628104895353
ENSMUSG00000031820,0.010221557691693306,0.025219382718205452
ENSMUSG00000046295,8.73274912009947e-05,5.5422984587494284e-05
