rn,Astro_0,Astro_1,Astro_2,Ext_Amy_2,Ext_Hpc_1,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L56,Ext_L6,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Inh_1,Inh_3,Inh_4,Inh_6,Inh_Meis2_2,Inh_Meis2_3,Inh_Pvalb,Inh_Sst,Inh_Vip,Micro,Oligo_2,OPC_1,Unk_1,res_ss
Spotx967,0,0,0.20984034108859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13230240896278,0,0,0,0,0,0,0,0.65785724994863,0.000319903149350988
Spotx968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00168720589145787
Spotx969,0,0,0,0,0.213256825093569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786743174906431,0.000357833512389782
Spotx970,0,0,0,0,0,0,0.130755865009775,0,0,0,0,0,0,0,0,0,0.46977136792,0,0,0,0.399472767070225,0,0,0,0,0,0,0,5.55498396471461e-05
Spotx971,0,0,0,0,0.217793350850784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782206649149216,0.00118719190339772
Spotx972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00228236411305754
Spotx973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32920490178044,0,0,0.67079509821956,3.45680370986623e-05
Spotx974,0,0,0,0,0,0,0.127398306387802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.872601693612198,0.00763972170247343
Spotx975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000385536067276485
Spotx976,0,0,0,0.205875327280132,0,0,0,0,0,0.242837505535761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551287167184108,0.0187077196336206
Spotx977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200223413447536,0,0.799776586552464,0.00109698992769404
Spotx978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248951668559736,0,0,0,0,0,0,0,0.751048331440264,0.00170888238648368
Spotx979,0,0,0,0.293408421838448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229522942547531,0,0,0.47706863561402,0.00514508602999692
Spotx980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331218057948611,0,0.668781942051389,0.00261325666527935
Spotx981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00194686677620353
Spotx983,0,0.869971463337806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130028536662194,0,0,0,0,0,0,0,0,0,0,0,3.48595827357533e-05
Spotx984,0,0,0,0,0,0,0.265433185231265,0,0,0,0,0,0,0,0,0,0,0.261760919062795,0,0,0,0,0,0,0,0,0,0.472805895705941,0.00267568263590308
Spotx985,0,0,0,0,0.266669166988958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239528335707948,0,0.493802497303094,0.00261048340399757
Spotx986,0,0,0,0.184363999733609,0,0,0,0,0,0,0,0.199459811673307,0,0,0,0.282597397169755,0,0,0,0,0.333578791423329,0,0,0,0,0,0,0,0.0043816498128749
Spotx987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14710786909525,0.20465975537727,0,0,0,0,0,0,0,0,0,0.648232375527481,0.000760625767005737
Spotx988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00816043247325058
Spotx989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369522580431824,0,0,0,0,0,0,0.228791024372839,0,0.401686395195337,0.00201690636000842
Spotx990,0,0,0,0.430604283006221,0,0,0,0,0,0.369909967129185,0,0.199485749864594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154950763486681
Spotx991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000305223451523584
Spotx992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000946648152659471
Spotx993,0,0,0,0,0.217012853341931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782987146658069,0.000953591321396343
Spotx994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000377938981710483
Spotx995,0,0,0,0,0.184890310919399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.815109689080601,0.00232863083169208
Spotx996,0,0,0,0,0,0,0,0,0.241005240727436,0,0,0.126661262912332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.632333496360232,6.45554469403408e-34
Spotx997,0,0,0,0.204564115415028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795435884584972,1.57264855971805e-05
Spotx998,0,0,0,0.625155806236998,0,0,0,0,0,0,0,0,0,0,0,0.374844193763002,0,0,0,0,0,0,0,0,0,0,0,0,0.00755630704752137
Spotx999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252494786010868,0,0,0,0,0,0,0,0,0.747505213989132,0.00166311104048962
Spotx1000,0,0,0,0,0,0,0,0,0.177746018104585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.822253981895415,0.000636187197459366
Spotx1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245872496032942,0,0,0.754127503967058,0.000824185879739777
Spotx1002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000855415721605231
Spotx1003,0,0,0,0,0,0,0,0,0,0.17773373994413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82226626005587,0.00161352495936188
Spotx1004,0,0,0,0,0,0,0,0,0,0,0,0.191306806932617,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291292358636785,0,0.517400834430598,0.00255817996965957
Spotx1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011604245278713
Spotx1006,0,0,0,0,0,0.129499962355514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359054984642663,0,0.511445053001822,0.000825024114035192
Spotx1007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00166954140114169
Spotx1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153383360334479,0,0.357381125602279,0,0,0,0.150469930783146,0,0.338765583280097,0.000247506659288984
Spotx1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1010,0,0,0,0,0.122587650466567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163018552936299,0,0.714393796597134,0.00497787067139533
Spotx1011,0,0,0,0.192339759984173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.807660240015827,0.00225603220914333
Spotx1012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255015641140115,0,0,0,0,0,0,0,0,0,0,0.744984358859885,0.0177465015283124
Spotx1013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236325124138634,0,0,0,0.305865021815789,0,0.457809854045577,0.00144750737559796
Spotx1014,0,0,0.505976391059463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494023608940537,9.83568147911357e-05
Spotx1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0024027598348805
Spotx1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430433426824058,0,0,0,0,0,0.569566573175942,2.61324981659818e-32
Spotx1017,0,0,0,0,0,0,0,0,0,0.141494077296117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726356260934182,0,0.132149661769701,0.0019603017071866
Spotx1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26819338095516,0,0,0,0,0,0.130180953352035,0,0.601625665692806,0.000187674486899935
Spotx1019,0,0,0.204015350967596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13317421617544,0,0.662810432856964,0.000891104612414717
Spotx1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20014664573184,0,0.79985335426816,0.000722911288092479
Spotx1021,0,0,0,0,0,0,0,0.747917612724777,0,0,0,0,0.252082387275223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000251939456443744
Spotx1022,0,0,0,0,0,0,0,0,0,0,0,0.349964261271678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.650035738728322,0.00573325453985513
Spotx1023,0,0,0.3218019142913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6781980857087,0.00366936913188569
Spotx1024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00122528158867314
Spotx1025,0,0,0,0,0.141497667785999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.858502332214001,0.00083752029468062
Spotx1026,0,0,0,0,0.269278084976746,0,0,0.217677897726265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513044017296989,0.00106809433913597
Spotx1027,0,0,0,0.234361989846018,0,0,0,0,0,0.192076687506515,0,0.144981579992565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428579742654903,0.0123914451168764
Spotx1028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000526498752690788
Spotx1029,0,0,0.236222356745335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278188606370695,0,0,0,0,0,0.48558903688397,0.000249210782274737
Spotx1030,0,0,0,0,0.170826473239236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.829173526760764,0.00221303286151472
Spotx1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134306925020515,0.170984071480718,0,0.694709003498767,0.00124140194587637
Spotx1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199762582511895,0,0,0,0,0,0.800237417488105,5.97284986384273e-05
Spotx1033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000118126743482434
Spotx1034,0,0,0,0,0,0,0,0,0,0,0,0.197644279023096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802355720976904,0.000310644702018712
Spotx1035,0,0,0,0,0.28091898557092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192927611924665,0.526153402504416,0.00067203398965005
Spotx1036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00323164767009479
Spotx1037,0,0,0.248082047071947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136983870345244,0,0,0,0,0,0.61493408258281,0.000292678093274874
Spotx1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00604343256664632
Spotx1039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323275511984238,0,0.676724488015762,6.49289797455693e-05
Spotx1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00303975405714994
Spotx1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181334698015437,0,0,0,0,0,0,0.818665301984563,0.00456066275667942
Spotx1042,0,0,0,0.325630872128991,0,0,0.313251806617629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36111732125338,0.00497625461307709
Spotx1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204320509440963,0,0,0,0,0,0.795679490559037,0.000141572018419125
Spotx1044,0,0,0,0.281830544810614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718169455189386,0.00538598330490344
Spotx1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205606129851115,0,0.794393870148885,0.000472552751540998
Spotx1046,0,0,0,0,0.407407389806164,0.592592610193836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140610980571317
Spotx1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472404572932761,0,0,0,0,0.370400073718038,0,0,0,0,0,0,0.157195353349201,0.00190176321483625
Spotx1048,0,0,0,0,0,0,0.159648659779237,0,0,0,0,0,0,0,0,0,0.415826421131431,0,0.424524919089332,0,0,0,0,0,0,0,0,0,8.81457098225721e-32
Spotx1049,0,0,0,0,0,0,0.160047055673243,0,0,0.204322044326806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635630899999951,0.0022372028955269
Spotx1050,0,0,0.262063755962941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.737936244037059,0.00125443219110539
Spotx1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191076859724239,0,0.808923140275762,0.00257924845492659
Spotx1052,0,0.159476628274317,0.155370449818706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183575322224159,0.501577599682818,0.000147209920144625
Spotx1053,0,0,0,0,0,0,0,0,0,0.163142579019176,0,0.328085298200865,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218921659254966,0,0.289850463524993,0.00501993397783584
Spotx1054,0,0,0,0,0,0,0,0,0,0,0.151767301837075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848232698162926,0.000552330951177859
Spotx1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173509800869123,0,0.826490199130877,0.000296875833106838
Spotx1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214815623413572,0,0,0,0,0.189146726581871,0,0,0,0,0,0,0,0.596037650004558,0.000324775927112614
Spotx1057,0,0,0,0.128821617634488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.871178382365512,0.00493697695970549
Spotx1058,0,0,0,0,0,0.476520481321565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523479518678435,0.00443467493358294
Spotx1059,0,0,0,0.233666056240475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766333943759525,0.00156567718333231
Spotx1060,0,0,0.226582479873825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773417520126175,0.00111401016022126
Spotx1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237372798810519,0,0.762627201189481,0.000194703781734252
Spotx1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00235355303029698
Spotx1063,0,0,0,0.712068415543827,0,0,0,0,0,0.287931584456173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306838550622707
Spotx1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000431509740456757
Spotx1065,0,0,0,0.200535544139877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.799464455860123,0.00175327695764883
Spotx1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625108989080917,0,0,0,0,0,0,0,0.374891010919083,0.00271940347044847
Spotx1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186904484660246,0,0,0,0,0,0,0,0,0,0,0.150814395782763,0.662281119556991,0.00314814761458382
Spotx1068,0,0,0,0.281826961630618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.718173038369382,0.00216904968494205
Spotx1069,0,0,0,0.414592744436497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.585407255563503,0,0,0.00127972913449818
Spotx1070,0,0,0.195962123665261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.804037876334739,0.00179302493191802
Spotx1071,0,0,0,0.622569909548082,0.377430090451918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00463496832110887
Spotx1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147874632753131,0,0,0,0,0,0,0,0,0,0.852125367246869,0,0,0.000109224407570882
Spotx1073,0,0,0,0,0.240682624210544,0,0,0,0,0.15165330951575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366102661639301,0.241561404634405,0,0.00139236355701528
Spotx1074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000584025340885437
Spotx1075,0,0,0.227485057322,0.291455320791409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.481059621886591,0.00130025928200921
Spotx1076,0,0,0,0.314062412778514,0,0,0,0,0,0.288412421013592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397525166207894,0.0127320851254207
Spotx1077,0,0,0,0,0.130252643072365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869747356927635,0.001463502271251
Spotx1078,0,0,0,0,0.144303839398916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.855696160601084,0.000877263983251453
Spotx1079,0,0,0,0,0.135252709509806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.864747290490194,0.00290791549881345
Spotx1080,0,0,0,0,0,0,0,0,0,0.222172174695046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777827825304954,0.00917370054043155
Spotx1081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00461308223082749
Spotx1082,0,0,0,0.293084982145953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.706915017854047,0.000629915185127995
Spotx1083,0,0,0,0,0.198272125743241,0,0.262022722975029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53970515128173,0.00340778798729787
Spotx1084,0,0,0,0,0.217310679138608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782689320861392,0.00439626887055941
Spotx1085,0,0,0.138028590332463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861971409667537,0.00119056625696169
Spotx1086,0,0,0,0,0.160413771409743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839586228590257,0.000567971464574359
Spotx1087,0,0,0,0,0.151952810235164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848047189764836,0.00464717732470393
Spotx1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000379776034093874
Spotx1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000357490404691057
Spotx1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255077096189499,0,0,0,0,0,0,0,0,0,0,0.744922903810501,0.00564887025175156
Spotx1091,0,0,0,0.23845459714473,0,0,0,0.163781096292819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597764306562451,0.0110386103251885
Spotx1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151127194742208,0,0,0.848872805257792,0.000297154544295197
Spotx1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00328090169715609
Spotx1094,0,0,0,0,0,0.240441170598495,0.186699635102955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.572859194298549,0.0112230595118556
Spotx1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378337119561399,0,0.621662880438601,0.00358984330953004
Spotx1096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00204793646838289
Spotx1097,0,0,0.273144105264983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726855894735017,0.000147109638688561
Spotx1098,0,0,0,0,0,0,0,0,0,0,0,0.162687696470798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.837312303529202,0.000323545869461352
Spotx1099,0,0,0,0.320436010724267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.424303351674365,0,0,0,0,0,0,0.255260637601368,0,0,0.00438035717873391
Spotx1100,0,0,0,0.228022381582467,0,0,0,0.157547040592142,0,0.300613440350224,0,0,0.149643873405732,0,0,0,0,0,0,0,0,0,0,0,0,0.164173264069436,0,0,0.00872095836144792
Spotx1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146944219060502,0.150527837982507,0.702527942956991,7.26570026303445e-05
Spotx1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174810052640951,0,0,0,0,0.222661638867471,0,0.602528308491578,0.000396376630080379
Spotx1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00470102767076508
Spotx1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147794213267969,0,0,0,0,0,0,0,0,0.148290093502322,0,0.703915693229709,2.57461125775567e-32
Spotx1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215132846724089,0,0.784867153275911,0.000892415083966167
Spotx1106,0,0,0,0,0,0,0,0,0,0,0.197304785816511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802695214183489,0.000198904154999989
Spotx1107,0,0,0,0,0.51023186608076,0,0,0,0,0,0,0,0,0,0,0,0.48976813391924,0,0,0,0,0,0,0,0,0,0,0,0.000772448947072472
Spotx1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000360345447100509
Spotx1109,0,0,0,0,0.264186868655988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735813131344013,0.00722896629876571
Spotx1110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000191066544741952
Spotx1111,0,0,0.15019400859607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84980599140393,1.81898080587506e-14
Spotx1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18269282547405,0,0.81730717452595,0.00330273247847287
Spotx1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000902461392427011
Spotx1114,0,0,0,0.554585530675525,0,0,0,0,0,0.206424082126266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23899038719821,0,0,0.0047031975509659
Spotx1115,0,0,0,0,0,0.497621566532496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502378433467504,0.00512729990281783
Spotx1116,0,0,0,0,0.217805424685452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.782194575314548,0.00691145069105363
Spotx1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000970004944805408
Spotx1118,0,0.23483991642021,0,0,0.14431429959227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138487225577073,0,0.482358558410448,0.000626947825302891
Spotx1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278789343827223,0,0,0,0.45428977120438,0,0,0,0.266920884968397,0,0,0,0.000621460380704347
Spotx1120,0,0,0,0,0.147440317829548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852559682170452,0.00108236436199049
Spotx1121,0,0,0,0,0,0,0.219147979160009,0,0,0,0,0,0,0,0,0,0,0.344187804342279,0,0,0,0,0,0,0,0.436664216497712,0,0,0.00186869360655601
Spotx1122,0,0,0,0,0.398063709843137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601936290156863,0.00220877037152149
Spotx1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168510530932392,0,0.831489469067608,0.00524726720161678
Spotx1124,0,0,0,0,0,0,0,0,0.342141320082716,0,0,0,0,0,0,0,0.281051884572933,0,0,0,0.376806795344351,0,0,0,0,0,0,0,2.36841660402886e-05
Spotx1125,0,0,0,0.259815024943289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.740184975056711,0.00378819791638574
Spotx1126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00334505637038877
Spotx1127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00341276603147647
Spotx1128,0,0,0,0,0,0,0.215598596936507,0,0,0,0,0,0,0,0,0.173060671088476,0.297353576286917,0.131507245131541,0,0,0,0,0,0,0,0.18247991055656,0,0,0.000650179494895813
Spotx1129,0,0,0,0.278840985270028,0,0,0,0,0,0,0,0,0,0,0,0,0.286351565057677,0,0,0,0,0,0,0,0,0.434807449672295,0,0,0.00531034344168027
Spotx1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00376857028984362
