rn,Astro_0,Astro_1,Astro_2,Ext_Amy_2,Ext_Hpc_1,Ext_Hpc_3,Ext_Hpc_4,Ext_L23,Ext_L25,Ext_L5_1,Ext_L56,Ext_L6,Ext_Pir,Ext_Thal_1,Ext_Thal_2,Inh_1,Inh_3,Inh_4,Inh_6,Inh_Meis2_2,Inh_Meis2_3,Inh_Pvalb,Inh_Sst,Inh_Vip,Micro,Oligo_2,OPC_1,Unk_1,res_ss
Spotx985,0,0,0,0,0.230784806155897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189642669401301,0,0.579572524442802,0.00024544145064908
Spotx986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312694117106536,0,0,0,0,0.392441935359045,0,0,0,0,0,0,0.294863947534419,0.000647201779325466
Spotx987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324118699351541,0.33585723908325,0,0,0,0,0,0,0,0,0,0.340024061565209,0.00119995624346366
Spotx988,0,0,0.202994008377805,0,0,0,0,0,0,0.180550360535774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.616455631086421,0.000760772112734754
Spotx989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.494949164780126,0,0,0,0,0,0,0.309736809722003,0,0.195314025497871,0.00182999054516092
Spotx990,0,0,0,0.40591427006097,0,0,0,0,0,0.383123712571595,0,0.210962017367435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00553470195884358
Spotx991,0,0,0,0.181784978753375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.818215021246625,0.000619278773824113
Spotx992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20383458136545,0,0,0,0,0,0,0,0,0,0,0.796165418634551,0.000974323875306685
Spotx993,0,0,0,0,0.224055235465491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77594476453451,0.000374413044857573
Spotx994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00308871891367093
Spotx995,0,0,0.203770280559554,0,0.252611380618461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543618338821985,0.000627098615944317
Spotx996,0,0,0,0,0,0,0,0,0.341391827568857,0,0.184443772385961,0.222433227905152,0,0,0,0,0,0,0,0,0,0,0,0,0.127802344001266,0,0.123928828138764,0,0.00309545595628128
Spotx997,0,0,0,0.353694033541023,0,0,0,0.246571354794578,0,0,0,0,0.202247475668787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197487135995612,0.000222209241186306
Spotx998,0,0,0,0.266672250926547,0,0,0.181326941670428,0,0,0,0,0,0,0,0,0,0,0.195081988755681,0,0,0,0,0,0.17664151385636,0,0,0,0.180277304790984,0.00263705412651943
Spotx999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.75552933675382e-33
Spotx1000,0,0,0,0,0,0,0,0,0.303263999874168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.696736000125832,7.15813714761041e-05
Spotx1001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488535606887014,0,0,0.511464393112986,0.000950280866887651
Spotx1002,0,0,0,0.21065737243101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789342627568991,0.00120733697105762
Spotx1003,0,0,0,0,0,0,0,0,0,0.289708778817302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.710291221182698,0.00396844960095532
Spotx1004,0,0,0,0,0,0,0,0,0,0,0,0.207065102845703,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366745470460747,0,0.42618942669355,7.34513915723475e-05
Spotx1005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000104639085694982
Spotx1006,0,0,0,0,0,0.164133148239663,0.159236408073801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676630443686536,0,0,0.00246619393218287
Spotx1007,0,0,0,0.223838024039685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277921978790524,0.178902153609529,0.319337843560262,0.0116453032762064
Spotx1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386847716472355,0,0,0,0,0,0.613152283527645,0.000318352299640154
Spotx1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
Spotx1010,0,0,0,0,0.19541801817749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249651139960135,0,0.554930841862375,0.00602163428509591
Spotx1011,0,0,0,0.336113137995277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.663886862004723,0.000234458464578295
Spotx1012,0,0,0,0,0,0,0,0,0,0.166655234589413,0,0,0,0,0,0,0.265341128180673,0,0,0,0,0,0,0,0,0,0,0.568003637229915,0.00768452796471844
Spotx1013,0,0,0,0.163840916213664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253202089626637,0,0,0,0.305620304280958,0,0.27733668987874,0.000706113106067726
Spotx1014,0,0,0.556107100554865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443892899445135,0.000494721250211735
Spotx1015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189671047022827,0,0,0,0,0,0,0,0.810328952977173,0.000321693469364773
Spotx1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34274459590983,0,0,0,0,0,0.65725540409017,7.05910917119956e-05
Spotx1017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80652881355505,0,0.19347118644495,0.000953006460488032
Spotx1018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313874069541168,0,0,0,0,0,0.174265070962553,0,0.511860859496279,0.000410730883976111
Spotx1019,0,0,0.32288496048895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217319626542101,0,0.459795412968949,0.00030774835474848
Spotx1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302391104055377,0,0.697608895944623,0,0,5.63716956773642e-05
Spotx1021,0,0,0,0,0,0,0,0.521858322475376,0,0,0,0,0.214252008615996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263889668908628,0.000173828949942393
Spotx1022,0,0,0,0,0,0,0,0,0,0,0,0.298855960090489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701144039909512,0.0051032592053119
Spotx1023,0,0,0.3734607086726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6265392913274,0.00198678645271117
Spotx1024,0,0,0,0.181777248808205,0.220915996427354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597306754764441,0.00154460074548133
Spotx1025,0,0,0,0.168047286006671,0.251088371482893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.580864342510436,0.00109123192827352
Spotx1026,0,0,0,0,0.435946586119606,0,0,0.30952584745488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254527566425513,0.00234280296068064
Spotx1027,0,0,0,0.259482866143486,0,0,0,0,0,0.228452806182856,0,0.164627225993264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347437101680394,0.00292591828059025
Spotx1028,0,0,0,0.251540082374699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748459917625301,4.38323065146159e-05
Spotx1029,0,0,0.256349020191573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310396840483087,0,0,0,0,0,0.43325413932534,3.65404925832093e-13
Spotx1030,0,0,0,0,0.255726472669274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.744273527330726,0.00123170160330925
Spotx1031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221477698286763,0.289587849410152,0,0.488934452303085,0.000200781203980503
Spotx1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364727686358511,0,0,0,0,0,0.635272313641489,1.90081575004796e-07
Spotx1033,0,0,0,0.175582200332776,0.20421974899463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620198050672594,0.000460043440678348
Spotx1034,0,0,0,0,0,0,0,0,0,0,0,0.537275324346997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462724675653003,0.000554051536459786
Spotx1035,0,0,0,0,0.606862288907611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393137711092389,0,9.3367736590906e-05
Spotx1036,0,0,0,0.167699285868841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832300714131159,0.000249403789642473
Spotx1037,0,0,0.291661264296091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159784960735365,0,0,0,0,0,0.548553774968544,0.000172951901167147
Spotx1038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000757630908156889
Spotx1039,0,0,0,0,0,0.163136487295149,0.20985538200819,0,0.14856132996977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.478446800726892,0,0,0.000164291811112771
Spotx1040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00343056798338341
Spotx1041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218789663661837,0,0,0,0,0,0,0.781210336338163,0.00117667623032962
Spotx1042,0,0,0,0.322751332480416,0,0,0.290103832979172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.387144834540412,0.00851228440008369
Spotx1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315009460783589,0,0,0,0,0,0.684990539216411,1.18866443376255e-30
Spotx1044,0,0,0,0.822719067199407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177280932800593,0,0,0,0,0,0,0,0,0,0.000248708005345059
Spotx1045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171940295853358,0,0.828059704146642,0.000405849754479213
Spotx1046,0,0,0,0,0.26837716288425,0.372357074578173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.359265762537577,0.00310089105533297
Spotx1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23515152499569,0,0,0,0,0.221582833329834,0,0,0,0,0,0,0.543265641674476,2.20129066677163e-29
Spotx1048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357949958428928,0,0.432527710621905,0,0,0,0,0,0,0,0,0.209522330949166,8.86822950438626e-27
Spotx1049,0,0,0,0,0,0,0,0,0,0.203008367798217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.796991632201783,5.8880561304573e-05
Spotx1050,0,0,0.301595114178602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167553546729961,0,0,0.530851339091437,0.00452904554194824
Spotx1051,0,0,0,0,0.212538337155579,0,0,0,0,0,0,0,0,0,0,0,0.188551306276756,0,0,0,0,0,0,0,0,0.286593293849417,0,0.312317062718248,0.00213362420618737
Spotx1052,0,0.166695504337688,0.172764034962277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208420639053815,0.45211982164622,0.00171652477835131
Spotx1053,0,0,0,0,0,0,0,0,0,0.165003221573284,0,0.326563961365127,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222568838493203,0,0.285863978568386,0.00135359273981607
Spotx1054,0,0,0,0,0,0,0,0,0,0,0.248530067909724,0,0,0,0,0,0,0,0,0,0.146268463533171,0,0,0,0,0,0,0.605201468557106,8.93294634565348e-05
Spotx1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257159747058651,0,0.742840252941349,0.00133456334313666
Spotx1056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242755571269866,0,0,0,0,0.228136768992561,0,0,0,0,0,0,0,0.529107659737572,4.04639773777422e-06
Spotx1057,0,0,0,0.245669328008918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198139551150073,0,0.556191120841009,0.00120576098486002
Spotx1058,0,0,0,0,0,0.561999084437992,0.23760787033887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200393045223137,0.00161106843597007
Spotx1059,0,0,0,0.273829345349832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726170654650168,0.000316579545406521
Spotx1060,0,0,0.37707470388289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62292529611711,6.02866495903389e-05
Spotx1061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309624463052994,0,0.690375536947006,5.59693725900679e-05
Spotx1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00389272217764069
Spotx1063,0,0,0,0.325113446338353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674886553661648,0.000160662824823621
Spotx1064,0,0,0,0,0.220570360102424,0,0.18639834354894,0.142458412179095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.450572884169541,0.00334337081340709
Spotx1065,0,0,0,0.291629529083932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20405724956533,0,0.504313221350738,0.000543275955109937
Spotx1066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.525695696875537,0,0,0,0,0,0,0,0.474304303124464,0.00316330050003974
Spotx1067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216544801002523,0,0,0,0,0,0,0,0,0,0,0.243813157752102,0.539642041245375,0.00394148114499066
Spotx1068,0,0,0,0.35886007318951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641139926810491,0.00309883517939268
Spotx1069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.299901868553951,0,0.700098131446049,7.61665244423963e-07
Spotx1070,0,0,0.26029198704983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73970801295017,0.000236752922613822
Spotx1071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000312741515538539
Spotx1072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000128304043332222
Spotx1073,0,0,0,0,0.15010446618855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225486372668027,0.148281297813675,0.476127863329749,0.000740771698533129
Spotx1074,0,0,0,0,0,0,0,0,0,0,0.168183478140534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170258932432919,0.196274018602207,0,0.46528357082434,0.000209333921785964
Spotx1075,0,0,0.158223092432731,0.231145165632391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610631741934878,0.00226256186122096
Spotx1076,0,0,0,0.19155073822699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80844926177301,0.00316219206480007
Spotx1077,0,0,0,0,0.246669149797471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156449090828642,0,0.596881759373887,0.00263889654908299
Spotx1078,0,0,0,0,0.323569606718502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676430393281498,0.000828056845847573
Spotx1079,0,0,0,0,0.296874855614822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.703125144385179,0.00178851104876898
Spotx1080,0,0,0,0,0,0,0,0,0,0.183873790093858,0,0,0,0.167629739170817,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648496470735325,0.00270141003308921
Spotx1081,0,0,0,0,0.210833656403073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253517584726764,0,0.535648758870163,0.00367547619721637
Spotx1082,0,0,0,0.451593960326294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548406039673706,0.000881983199125476
Spotx1083,0,0,0,0,0.247757067192536,0,0.269043251027587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483199681779878,0.00147751558345604
Spotx1084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00327077514699733
Spotx1085,0,0,0.286828406031777,0,0.181420090090306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.531751503877918,0.00138747059833205
Spotx1086,0,0,0,0,0.227692361465404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772307638534596,0.000124878832662683
Spotx1087,0,0,0,0,0.251517736633327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178034812298889,0,0.570447451067784,0.00462460508522756
Spotx1088,0,0,0,0.188767157944381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81123284205562,0.00313749078927625
Spotx1089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.99944606396211e-05
Spotx1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26672810235469,0,0,0,0,0,0,0,0,0,0,0,0.73327189764531,0.0051799924814441
Spotx1091,0,0,0,0.610871835242153,0,0,0,0.389128164757847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00353195907743096
Spotx1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228748281049443,0,0,0.771251718950557,4.12329206632305e-07
Spotx1093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00165317403099105
Spotx1094,0,0,0,0,0,0.376696673383388,0.259385019029761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.363918307586851,0.00767198013259357
Spotx1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369620827704799,0,0.630379172295202,0.000691844589611939
Spotx1096,0,0,0,0,0.192652866474647,0,0,0,0,0,0,0.208259750595329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.599087382930024,0.00187315467783281
Spotx1097,0,0,0.403419416184282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596580583815718,0.000194392903636109
Spotx1098,0,0,0,0,0,0,0,0,0,0,0,0.164780137675054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835219862324946,4.12705195055582e-05
Spotx1099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272381092129876,0,0,0,0,0,0,0,0,0.727618907870124,0.000485851358281788
Spotx1100,0,0,0,0,0,0,0,0,0,0.405599752094417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.594400247905583,0.00603206152300586
Spotx1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213281163624751,0,0,0,0.292992889545515,0.267832149580982,0.225893797248752,0.00018229824878391
Spotx1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266167686427149,0,0,0,0,0.360609749025148,0,0.373222564547703,3.47035279800084e-09
Spotx1103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00453089912618669
Spotx1104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162237339610553,0,0,0,0,0,0,0,0,0.225829126620052,0,0.611933533769396,9.8605807107784e-05
Spotx1105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33877699834469,0,0.66122300165531,0.00143917130456827
Spotx1106,0,0,0,0,0,0,0,0,0,0,0.227240506569687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.772759493430313,3.37442528003938e-26
Spotx1107,0,0,0,0,0.735801512273261,0,0,0,0,0,0,0,0,0,0,0,0.264198487726739,0,0,0,0,0,0,0,0,0,0,0,1.62400486204759e-05
Spotx1108,0,0,0,0,0.233750538290079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.766249461709921,4.2657040931424e-05
Spotx1109,0,0,0,0,0.277521495058644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722478504941356,0.00104723577834072
Spotx1110,0,0,0,0,0.279602585970112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.720397414029887,2.17141313770885e-10
Spotx1111,0,0,0.186849793027622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176240113537416,0,0,0,0,0,0,0.636910093434962,0.000180903726131788
Spotx1112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258156680717759,0,0.741843319282241,0.00235486557069844
Spotx1113,0,0,0,0.190438632184378,0.18875928496738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620802082848242,0.00123882699890163
Spotx1114,0,0,0,0.586545511119745,0,0,0,0,0,0,0,0,0,0,0,0.190385660913199,0,0,0,0,0,0,0,0,0,0.223068827967056,0,0,3.37352441603147e-06
Spotx1115,0,0,0,0,0,0.592617109841941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407382890158059,0.00095815210481304
Spotx1116,0,0,0,0,0.252868464550404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.747131535449596,0.0033782573166547
Spotx1117,0,0,0,0,0.130476867922088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138710422449773,0,0.730812709628139,0.00266807837245909
Spotx1118,0,0.316950204391555,0,0,0.19545938486106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178995888021842,0,0.308594522725543,0.000683858456533051
Spotx1119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.648714887314521,0,0,0,0.351285112685479,0,0,0,0.000497773169915871
Spotx1120,0,0,0,0,0.389033497410301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176108489417082,0,0,0.434858013172618,0.00191012064808478
Spotx1121,0,0,0,0,0,0,0.189468348293439,0,0,0,0,0,0,0,0,0,0,0.260760258858023,0,0,0,0,0,0,0,0.421057080117664,0,0.128714312730874,0.00119078402025585
Spotx1122,0,0,0,0,0.368578485930234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631421514069766,0.00193226944635171
Spotx1123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210212979193335,0,0.789787020806665,0.00406395570404534
Spotx1124,0,0,0,0,0,0,0,0,0.306828937513277,0,0,0,0,0,0,0,0.143880366811454,0,0,0,0.320800767847539,0,0,0,0,0,0,0.22848992782773,1.62018425197876e-06
Spotx1125,0,0,0,0.36701586993276,0,0,0,0,0,0,0,0,0,0,0,0,0.158325082395982,0,0,0,0,0,0,0,0,0,0.13698507526162,0.337673972409638,0.000323963143695161
Spotx1126,0,0,0,0,0,0,0,0,0,0,0.277220748442232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722779251557768,0.00119795332943222
Spotx1127,0,0,0,0,0.164655203055337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194690154592761,0,0.640654642351903,0.00118277092072654
Spotx1128,0,0,0,0,0,0,0.254434547647916,0,0,0,0,0,0,0,0,0.167256518100213,0,0.148756388357598,0,0,0,0,0,0,0,0.189412383346772,0,0.240140162547501,0.00113280707328473
Spotx1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000331908489003269
Spotx1130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259654312421668,0,0.740345687578332,0.00134975923605595
Spotx1131,0,0,0,0.31753204342366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266766572782544,0,0.415701383793796,0.000411115558839037
Spotx1132,0,0,0,0,0,0,0,0,0,0,0,0.168350090567863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831649909432137,0.000160817483876104
Spotx1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306229173077253,0,0.693770826922748,0.00134186382887087
Spotx1134,0,0,0,0,0,0,0.184560409351407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415587926239506,0,0.399851664409088,6.13231182012771e-05
Spotx1135,0,0,0,0,0,0,0,0,0,0,0,0.583592022207132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416407977792868,6.03273216500102e-05
Spotx1136,0,0,0,0,0,0,0,0,0,0,0,0.178620347604605,0,0,0,0,0,0,0,0,0,0,0,0,0.629182315897583,0.192197336497812,0,0,0.00119450486263927
Spotx1137,0,0,0,0,0,0.242819267717762,0.11262169080424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.354004564252381,0,0.290554477225616,1.83754058343238e-33
Spotx1138,0,0,0,0,0,0,0,0,0,0,0,0.228785243669222,0,0,0,0.168447851074968,0.280492610178031,0,0,0,0,0,0,0,0,0,0,0.322274295077779,0.000147282111138065
Spotx1139,0,0,0,0,0,0,0,0,0,0,0,0.150647990533506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191803458875843,0,0.657548550590651,0.00605551795979493
Spotx1140,0,0,0,0,0.243370584753893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.406676741246432,0,0,0,0,0,0.349952673999676,0.000361774277983483
Spotx1141,0,0,0,0,0.4029314478796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5970685521204,0.000359488624148968
Spotx1142,0,0,0,0.550790521612194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449209478387806,0.000797834563862058
